#{"t_start": 1543729454.7263618, "env_id": "BaxterReachEnv-v6"}
r,l,t
-9900.351266,100,3.098449
-2825.297887,100,4.903599
-9701.053988,100,6.730277
-433.730548,100,8.661736
-9900.351266,100,10.540186
-9900.351266,100,12.430259
-5614.391171,100,14.428693
-8604.918957,100,16.385814
-1131.271022,100,18.31366
-9402.10807,100,20.111853
-3921.432918,100,21.876155
-9900.351266,100,23.683947
-4618.924489,100,25.649523
-5914.4057,100,27.583042
-533.379187,100,29.682238
-5615.459783,100,31.546522
-7110.18937,100,33.340077
-9900.351266,100,35.248788
-2924.946526,100,37.237082
-9900.351266,100,39.149742
-9900.351266,100,41.10204
-3821.784279,100,43.047454
-3024.595166,100,45.310642
-7708.081205,100,47.157183
-8804.216235,100,48.985052
-533.379187,100,50.909594
-3223.892444,100,52.845629
-9900.351266,100,54.631076
-732.676465,100,56.48463
-3921.432918,100,58.465633
-9900.351266,100,60.330622
-9900.351266,100,62.211997
-7409.135287,100,63.917364
-633.027826,100,65.8303
-9601.405348,100,67.707895
-1430.216939,100,69.671694
-1130.818989,100,71.640837
-9800.702627,100,73.533968
-6910.892092,100,75.451976
-6412.648896,100,77.315
-9800.702627,100,79.12995
-9900.351266,100,81.178564
-1031.622383,100,83.058802
-9900.351266,100,84.906915
-9800.702627,100,86.919971
-1828.811496,100,88.930682
-9900.351266,100,90.739501
-3124.243805,100,92.75668
-9900.351266,100,94.561324
-9701.053988,100,96.532027
-2526.35197,100,98.561652
-9800.702627,100,100.882907
-3024.595166,100,103.133337
-234.43327,100,105.014849
-35.135991,100,107.065763
-7309.486648,100,108.974633
-9701.053988,100,110.829793
-4220.378835,100,112.696035
-2725.649248,100,114.770019
-7906.943909,100,116.779177
-1330.5683,100,118.734394
-1529.865579,100,120.726471
-1330.5683,100,122.625355
-732.676465,100,124.593466
-35.135991,100,126.643329
-2227.406052,100,128.699361
-2227.406052,100,130.700403
-832.325105,100,132.72038
-35.135991,100,134.827351
-35.135991,100,136.872534
-35.135991,100,138.911406
-35.135991,100,140.883998
-234.43327,100,142.919104
-334.081909,100,145.001976
-1131.271022,100,147.156315
-35.135991,100,149.270416
-234.43327,100,151.400301
-134.784631,100,153.491121
-1031.622383,100,155.552909
-234.43327,100,157.653752
-334.081909,100,159.62608
-35.135991,100,161.782047
-35.135991,100,163.925818
-134.784631,100,166.021354
-35.135991,100,168.095278
-35.135991,100,170.217378
-35.135991,100,172.288619
-35.135991,100,174.411926
-35.135991,100,176.603246
-35.135991,100,178.709022
-1330.5683,100,180.705712
-134.784631,100,182.821734
-732.676465,100,185.033701
-35.135991,100,187.219005
-35.135991,100,189.243141
-35.135991,100,191.447046
-2227.406052,100,193.656859
-134.784631,100,195.796902
-234.43327,100,197.852764
-35.135991,100,200.022028
-1330.5683,100,202.164835
-334.081909,100,204.05392
-1230.919661,100,206.234496
-35.135991,100,208.283516
-1330.5683,100,210.552205
-35.135991,100,212.743734
-35.135991,100,214.862029
-35.135991,100,217.034462
-1031.622383,100,219.181511
-433.730548,100,221.15836
-35.135991,100,223.404647
-35.135991,100,225.569871
-35.135991,100,227.618683
-134.784631,100,229.729369
-334.081909,100,231.961991
-433.730548,100,234.117368
-35.135991,100,236.379487
-234.43327,100,238.632855
-533.379187,100,240.75344
-134.784631,100,242.988819
-334.081909,100,245.10944
-1131.271022,100,247.438852
-832.325105,100,249.725493
-633.027826,100,251.841269
-334.081909,100,253.989625
-533.379187,100,256.198297
-1628.392081,100,258.421714
-234.43327,100,260.635852
-35.135991,100,262.848426
-35.135991,100,265.075716
-1430.216939,100,267.014306
-533.379187,100,269.116139
-35.135991,100,271.171148
-1330.5683,100,273.324903
-533.379187,100,275.33614
-234.43327,100,277.656523
-334.081909,100,279.917842
-35.135991,100,282.26822
-334.081909,100,284.458458
-35.135991,100,286.63238
-35.135991,100,288.91975
-35.135991,100,290.957909
-433.730548,100,293.058772
-234.43327,100,295.150999
-35.135991,100,297.424603
-334.081909,100,299.581795
-134.784631,100,301.883719
-234.43327,100,303.969569
-35.135991,100,306.207452
-334.081909,100,308.395015
-35.135991,100,310.527101
-35.135991,100,312.771311
-234.43327,100,315.069369
-533.379187,100,317.188962
-234.43327,100,319.530994
-35.135991,100,321.792505
-134.784631,100,323.959227
-35.135991,100,326.121393
-35.135991,100,328.450045
-35.135991,100,330.751298
-234.43327,100,333.046295
-35.135991,100,335.44133
-35.135991,100,337.762269
-35.135991,100,339.976261
-35.135991,100,342.371351
-35.135991,100,344.743495
-35.135991,100,347.166071
-35.135991,100,349.681447
-35.135991,100,351.913065
-35.135991,100,354.24241
-35.135991,100,356.558353
-35.135991,100,358.806887
-35.135991,100,361.256239
-35.135991,100,363.726807
-35.135991,100,365.942736
-35.135991,100,368.160537
-35.135991,100,370.570045
-35.135991,100,372.931453
-35.135991,100,375.226223
-35.135991,100,377.599741
-35.135991,100,379.943768
-35.135991,100,382.557747
-35.135991,100,384.911474
-35.135991,100,387.30239
-35.135991,100,389.686671
-35.135991,100,392.056594
-35.135991,100,394.413441
-35.135991,100,396.808707
-35.135991,100,399.157509
-35.135991,100,401.556612
-35.135991,100,403.979373
-35.135991,100,406.504369
-35.135991,100,408.921933
-35.135991,100,411.549452
-35.135991,100,414.083642
-35.135991,100,416.524484
-35.135991,100,419.001884
-35.135991,100,421.530256
-35.135991,100,423.923363
-35.135991,100,426.376886
-35.135991,100,428.78475
-35.135991,100,431.309121
-35.135991,100,433.691005
-35.135991,100,436.034293
-35.135991,100,438.506099
-35.135991,100,440.888367
-35.135991,100,443.189637
-35.135991,100,445.643933
-35.135991,100,448.323324
-35.135991,100,450.672695
-35.135991,100,453.240409
-35.135991,100,455.71586
-35.135991,100,458.144095
-35.135991,100,460.537478
-35.135991,100,462.865561
-35.135991,100,465.407034
-35.135991,100,467.9959
-35.135991,100,470.556452
-35.135991,100,472.971247
-35.135991,100,475.369203
-35.135991,100,477.801442
-35.135991,100,480.271456
-35.135991,100,482.833186
-35.135991,100,485.217697
-35.135991,100,487.566675
-35.135991,100,490.071711
-35.135991,100,492.588676
-35.135991,100,495.083174
-35.135991,100,497.391886
-35.135991,100,499.712624
-35.135991,100,502.047013
-35.135991,100,504.548958
-35.135991,100,506.799102
-35.135991,100,509.207066
-35.135991,100,511.466422
-35.135991,100,513.955523
-35.135991,100,516.484904
-35.135991,100,518.778556
-35.135991,100,521.125177
-35.135991,100,523.485525
-35.135991,100,525.842359
-35.135991,100,528.260119
-35.135991,100,530.579559
-35.135991,100,533.096109
-35.135991,100,535.584224
-35.135991,100,538.11561
-35.135991,100,540.408461
-35.135991,100,542.888418
-35.135991,100,545.175161
-35.135991,100,547.531183
-35.135991,100,549.917109
-35.135991,100,552.358974
-35.135991,100,554.778442
-35.135991,100,557.149487
-35.135991,100,559.547943
-134.784631,100,561.836275
-35.135991,100,564.190338
-35.135991,100,566.383728
-35.135991,100,568.773043
-35.135991,100,571.106817
-35.135991,100,573.48104
-35.135991,100,575.929346
-35.135991,100,578.176332
-35.135991,100,580.566148
-35.135991,100,582.829189
-35.135991,100,585.110304
-35.135991,100,587.516349
-35.135991,100,589.818368
-35.135991,100,592.114731
-35.135991,100,594.460058
-35.135991,100,596.731302
-35.135991,100,599.023438
-35.135991,100,601.586898
-35.135991,100,603.871101
-35.135991,100,606.041377
-35.135991,100,608.563922
-35.135991,100,610.815431
-35.135991,100,612.956733
-35.135991,100,615.071447
-35.135991,100,617.2973
-35.135991,100,619.58586
-35.135991,100,622.026
-35.135991,100,624.331881
-35.135991,100,626.684987
-35.135991,100,629.148753
-35.135991,100,631.511921
-35.135991,100,633.667152
-35.135991,100,635.991983
-35.135991,100,638.499479
-35.135991,100,640.828036
-35.135991,100,643.090601
-35.135991,100,645.570627
-433.730548,100,648.052024
-35.135991,100,650.501361
-35.135991,100,652.988166
-35.135991,100,655.362068
-35.135991,100,657.843849
-35.135991,100,660.347896
-35.135991,100,662.803509
-35.135991,100,665.208532
-35.135991,100,667.628953
-533.379187,100,670.038957
-35.135991,100,672.401836
-35.135991,100,674.879393
-35.135991,100,677.237501
-35.135991,100,679.693335
-35.135991,100,682.06607
-35.135991,100,684.638242
-134.784631,100,687.153069
-1031.622383,100,689.71171
-1430.216939,100,692.219388
-533.379187,100,694.711369
-35.135991,100,697.361816
-35.135991,100,699.879143
-35.135991,100,702.380495
-433.730548,100,704.851074
-35.135991,100,707.249335
-35.135991,100,709.758934
-533.379187,100,712.312435
-2327.054692,100,714.835617
-1828.811496,100,717.150174
-334.081909,100,719.728219
-334.081909,100,722.275036
-134.784631,100,724.666003
-334.081909,100,727.091198
-35.135991,100,729.482272
-35.135991,100,731.938566
-35.135991,100,734.441707
-433.730548,100,737.022062
-35.135991,100,739.481119
-1430.216939,100,741.872339
-334.081909,100,744.217519
-1729.162857,100,746.584628
-433.730548,100,749.066802
-35.135991,100,751.477275
-334.081909,100,754.089072
-334.081909,100,756.559934
-35.135991,100,758.863333
-533.379187,100,761.271052
-234.43327,100,763.878165
-35.135991,100,766.45974
-234.43327,100,768.798793
-35.135991,100,771.152361
-35.135991,100,773.596645
-35.135991,100,775.980629
-234.43327,100,778.581794
-433.730548,100,781.116034
-35.135991,100,783.513982
-35.135991,100,785.978333
-234.43327,100,788.505154
-35.135991,100,790.977013
-1131.271022,100,793.339187
-633.027826,100,796.092032
-35.135991,100,798.597154
-732.676465,100,801.066373
-35.135991,100,803.484452
-732.676465,100,805.993762
-35.135991,100,808.279498
-334.081909,100,810.712668
-35.135991,100,813.073176
-234.43327,100,815.616394
-35.135991,100,817.930207
-35.135991,100,820.301188
-35.135991,100,822.610524
-35.135991,100,825.037443
-35.135991,100,827.467242
-35.135991,100,829.914644
-334.081909,100,832.343413
-35.135991,100,834.829929
-134.784631,100,837.41468
-35.135991,100,839.879343
-35.135991,100,842.341797
-433.730548,100,844.845217
-35.135991,100,847.27511
-35.135991,100,849.809892
-35.135991,100,852.146079
-433.730548,100,854.682795
-234.43327,100,857.141407
-35.135991,100,859.612738
-533.379187,100,862.098485
-35.135991,100,864.767482
-234.43327,100,867.234991
-134.784631,100,869.674525
-35.135991,100,872.102155
-1230.919661,100,874.764576
-134.784631,100,877.160502
-35.135991,100,879.604953
-234.43327,100,882.071499
-35.135991,100,884.289114
-35.135991,100,886.761354
-35.135991,100,889.270199
-35.135991,100,891.761008
-35.135991,100,894.136106
-334.081909,100,896.615784
-35.135991,100,899.111049
-35.135991,100,901.67032
-35.135991,100,904.052117
-35.135991,100,906.505715
-35.135991,100,908.983649
-35.135991,100,911.440228
-35.135991,100,913.878884
-234.43327,100,916.48036
-35.135991,100,918.958659
-35.135991,100,921.258444
-35.135991,100,923.753172
-334.081909,100,926.32014
-334.081909,100,928.639175
-334.081909,100,931.104517
-35.135991,100,933.588545
-35.135991,100,936.089679
-134.784631,100,938.703222
-334.081909,100,941.273394
-134.784631,100,943.78827
-35.135991,100,946.562992
-234.43327,100,949.032295
-35.135991,100,951.437859
-35.135991,100,953.94073
-334.081909,100,956.396682
-35.135991,100,958.834768
-433.730548,100,961.314668
-35.135991,100,963.737954
-234.43327,100,966.193602
-134.784631,100,968.698196
-334.081909,100,971.237773
-35.135991,100,973.617804
-35.135991,100,976.152634
-433.730548,100,978.613447
-134.784631,100,981.165465
-35.135991,100,983.699025
-35.135991,100,986.163502
-334.081909,100,988.728595
-35.135991,100,991.15977
-35.135991,100,993.556377
-35.135991,100,995.856033
-334.081909,100,998.239083
-234.43327,100,1001.029755
-433.730548,100,1003.699395
-35.135991,100,1006.222726
-1629.514218,100,1008.581643
-732.676465,100,1010.983776
-334.081909,100,1013.499038
-134.784631,100,1015.895072
-35.135991,100,1018.436987
-35.135991,100,1020.849747
-1131.271022,100,1023.303819
-35.135991,100,1025.711625
-234.43327,100,1028.216749
-35.135991,100,1030.626591
-134.784631,100,1033.068291
-35.135991,100,1035.43291
-35.135991,100,1038.075624
-35.135991,100,1040.652629
-533.379187,100,1043.021943
-35.135991,100,1045.508856
-2227.406052,100,1047.895063
-433.730548,100,1050.323826
-533.379187,100,1052.712293
-35.135991,100,1055.271272
-35.135991,100,1057.643767
-334.081909,100,1060.0375
-35.135991,100,1062.557286
-35.135991,100,1065.171097
-35.135991,100,1067.696337
-35.135991,100,1070.061712
-433.730548,100,1072.400215
-35.135991,100,1074.779303
-533.379187,100,1077.320095
-35.135991,100,1079.812064
-35.135991,100,1082.399963
-35.135991,100,1084.779372
-35.135991,100,1087.149463
-35.135991,100,1089.577259
-35.135991,100,1092.009628
-35.135991,100,1094.333019
-35.135991,100,1096.801521
-35.135991,100,1099.144998
-35.135991,100,1101.510171
-35.135991,100,1103.927629
-533.379187,100,1106.474304
-2825.297887,100,1108.724729
-633.027826,100,1111.16772
-35.135991,100,1113.611882
-35.135991,100,1115.982977
-134.784631,100,1118.395525
-1031.622383,100,1120.657216
-35.135991,100,1123.064775
-1131.271022,100,1125.556602
-533.379187,100,1128.034003
-2526.35197,100,1130.472237
-633.027826,100,1133.029112
-35.135991,100,1135.475534
-1031.622383,100,1137.880085
-35.135991,100,1140.200853
-633.027826,100,1142.626046
-35.135991,100,1145.022289
-234.43327,100,1147.42089
-35.135991,100,1149.770353
-35.135991,100,1151.980671
-35.135991,100,1154.554691
-234.43327,100,1157.052072
-35.135991,100,1159.67811
-35.135991,100,1162.230331
-134.784631,100,1164.736352
-35.135991,100,1167.137363
-35.135991,100,1169.504841
-35.135991,100,1171.910613
-134.784631,100,1174.277439
-35.135991,100,1177.112076
-533.379187,100,1179.595232
-134.784631,100,1182.302243
-35.135991,100,1184.622562
-334.081909,100,1187.160034
-35.135991,100,1189.741778
-234.43327,100,1192.409411
-1031.622383,100,1194.792889
-633.027826,100,1197.367891
-633.027826,100,1199.963711
-234.43327,100,1202.438368
-35.135991,100,1205.171368
-35.135991,100,1207.697771
-134.784631,100,1210.1064
-35.135991,100,1212.697856
-931.973744,100,1215.095496
-433.730548,100,1217.713871
-234.43327,100,1220.106548
-234.43327,100,1222.660161
-633.027826,100,1225.211559
-2028.108774,100,1227.67596
-633.027826,100,1230.626251
-732.676465,100,1233.417588
-1031.622383,100,1236.050357
-134.784631,100,1238.655211
-3124.243805,100,1241.072296
-35.135991,100,1243.632163
-433.730548,100,1246.091681
-832.325105,100,1248.647583
-134.784631,100,1251.421589
-633.027826,100,1254.126247
-35.135991,100,1256.626074
-35.135991,100,1259.129381
-35.135991,100,1261.601742
-134.784631,100,1264.595735
-35.135991,100,1267.154327
-35.135991,100,1269.475142
-35.135991,100,1272.10603
-433.730548,100,1274.827142
-334.081909,100,1277.257996
-134.784631,100,1280.120914
-35.135991,100,1282.485989
-35.135991,100,1285.040336
-35.135991,100,1287.525964
-433.730548,100,1289.852775
-35.135991,100,1292.248428
-35.135991,100,1294.669466
-35.135991,100,1297.242848
-35.135991,100,1299.737436
-533.379187,100,1302.25879
-732.676465,100,1304.686858
-35.135991,100,1307.204348
-334.081909,100,1309.715959
-35.135991,100,1312.305516
-134.784631,100,1314.700619
-35.135991,100,1317.067186
-35.135991,100,1319.440366
-234.43327,100,1321.991998
-234.43327,100,1324.575488
