#{"env_id": "BaxterReachEnv-v7", "t_start": 1543729298.5585308}
r,l,t
-89.793643,100,2.82955
-92.266341,100,4.729067
-67.161314,100,6.608293
-81.350548,100,8.580206
-74.642826,100,10.50138
-69.930412,100,12.542188
-70.460376,100,14.553852
-82.381073,100,16.3548
-63.896379,100,18.437589
-86.899613,100,20.421543
-79.475074,100,22.465355
-76.671984,100,24.286242
-88.945107,100,26.028137
-74.524458,100,27.936782
-59.373637,100,29.884093
-64.053349,100,31.80809
-85.308699,100,33.674664
-71.13157,100,35.577528
-113.918921,100,37.479219
-66.748766,100,39.401772
-63.879095,100,41.353209
-78.065051,100,43.256644
-62.567533,100,45.316805
-69.26424,100,47.281932
-91.21131,100,49.22121
-93.013756,100,50.993423
-64.54214,100,52.858786
-66.07468,100,54.676105
-79.257121,100,56.648292
-68.795578,100,58.680857
-89.177439,100,60.537538
-75.094942,100,62.463485
-75.20199,100,64.252339
-77.39357,100,66.087596
-69.391815,100,68.094356
-76.504454,100,69.980771
-94.1831,100,71.741847
-57.269555,100,73.622534
-78.568469,100,75.697225
-67.436166,100,77.625033
-76.616791,100,79.566074
-82.085829,100,81.587606
-56.708976,100,83.666611
-85.825443,100,85.532803
-63.04351,100,87.504959
-68.648484,100,89.41384
-70.776847,100,91.333108
-79.076043,100,93.206134
-88.965237,100,95.049186
-72.97255,100,96.925854
-53.46482,100,98.802927
-83.292442,100,101.071299
-92.349759,100,102.978681
-86.66384,100,104.975051
-61.570179,100,106.954387
-76.157456,100,109.024734
-62.810526,100,111.055804
-78.892519,100,113.008123
-82.119904,100,115.124228
-70.465307,100,117.099628
-56.478164,100,119.166795
-57.435939,100,121.404878
-64.047824,100,123.487586
-74.13033,100,125.512542
-67.381323,100,127.677507
-58.16295,100,129.720003
-64.195693,100,131.686533
-74.814434,100,133.631767
-62.097909,100,135.652297
-64.034077,100,137.849421
-47.078915,100,140.146723
-59.013869,100,142.371391
-67.76496,100,144.521871
-62.504882,100,146.743636
-48.707342,100,149.237069
-55.890511,100,151.29072
-40.599771,100,153.451919
-45.723008,100,155.567871
-50.319684,100,157.747577
-63.243855,100,160.006128
-37.970285,100,162.341123
-54.039415,100,164.823526
-58.443429,100,167.214498
-47.649784,100,169.332057
-48.785431,100,171.514761
-54.209852,100,173.953806
-67.961651,100,176.19526
-49.106917,100,178.559706
-50.335934,100,180.640233
-43.592995,100,182.733135
-48.198181,100,184.815244
-51.747234,100,186.832368
-54.48063,100,188.893421
-41.159167,100,191.221917
-36.488732,100,193.328516
-37.793016,100,195.460558
-58.971425,100,197.601873
-64.687618,100,199.664484
-48.182919,100,201.885852
-58.014069,100,203.898953
-51.793789,100,206.449415
-39.759742,100,208.747212
-44.263121,100,210.926606
-30.415867,100,213.263201
-41.435116,100,215.734563
-60.382233,100,217.735468
-59.664949,100,220.134991
-69.781088,100,222.222678
-42.249776,100,224.512617
-62.316044,100,226.636177
-51.257345,100,229.144897
-59.585729,100,231.364543
-49.956747,100,233.504872
-59.022639,100,235.777094
-34.601594,100,238.095373
-42.661118,100,240.302141
-51.327186,100,242.947398
-57.305212,100,245.071432
-51.119666,100,247.563244
-43.742184,100,249.675783
-44.754963,100,251.820153
-64.191192,100,253.92423
-73.518442,100,256.041401
-65.00217,100,258.078501
-54.746968,100,260.617783
-43.226746,100,263.081048
-39.12181,100,265.390887
-36.555003,100,267.745424
-41.783833,100,270.008768
-53.344921,100,272.529908
-60.072802,100,274.941991
-54.899067,100,277.23433
-59.458079,100,279.442728
-53.641635,100,281.897012
-52.306688,100,284.450531
-44.082533,100,286.580893
-48.003231,100,288.64234
-54.698021,100,290.725427
-33.860901,100,292.94421
-62.916744,100,294.982953
-55.377289,100,297.072518
-50.631591,100,299.120333
-40.510443,100,301.359249
-39.886607,100,303.519627
-54.336978,100,305.950898
-66.814225,100,307.940481
-53.506678,100,310.416861
-67.687319,100,312.509281
-68.087209,100,314.558345
-43.763304,100,317.147916
-60.882157,100,319.193116
-73.114076,100,321.249844
-39.562207,100,323.513106
-70.514994,100,325.592856
-82.014439,100,327.63809
-65.562462,100,329.588042
-74.170104,100,331.659713
-69.71301,100,333.777755
-45.216879,100,335.930029
-40.196526,100,338.196558
-70.787152,100,340.400075
-79.519063,100,342.782161
-52.786946,100,344.921461
-70.837061,100,346.897279
-38.823381,100,349.181921
-48.971894,100,351.328595
-51.812685,100,353.953113
-35.601554,100,356.173182
-48.123449,100,358.67787
-38.920124,100,360.888809
-52.920366,100,363.475591
-52.640743,100,366.237198
-44.180527,100,368.497685
-54.943583,100,370.684188
-58.813609,100,373.065979
-40.598142,100,375.405257
-40.523051,100,377.63914
-44.523282,100,379.765022
-51.899647,100,382.377642
-56.569665,100,384.980025
-47.407384,100,387.164255
-52.098914,100,389.745859
-54.227148,100,392.368339
-43.45641,100,394.585421
-52.299039,100,397.211354
-37.614914,100,399.346215
-41.364132,100,401.717067
-37.513968,100,404.032965
-42.428261,100,406.293463
-47.314782,100,408.506433
-52.055206,100,410.69989
-40.497789,100,412.91099
-42.705996,100,415.215124
-40.518724,100,417.541309
-31.004422,100,420.267709
-37.339104,100,422.740771
-52.224761,100,425.278989
-42.993678,100,427.614138
-42.213089,100,429.973555
-45.259263,100,432.144193
-35.743253,100,434.426035
-27.207588,100,437.155814
-43.402017,100,439.357129
-37.930307,100,441.831696
-52.166538,100,444.537405
-50.935936,100,447.237245
-58.188688,100,449.664847
-61.470995,100,452.215657
