#{"t_start": 1543914970.5657396, "env_id": "BaxterReachEnv-v15"}
r,l,t
-115.244904,100,3.161671
-77.278928,100,5.607334
-85.396104,100,7.892385
-73.001489,100,9.996763
-81.739475,100,12.219925
-116.731143,100,14.372808
-92.199669,100,16.379079
-65.992321,100,18.602857
-58.410626,100,20.663179
-104.752423,100,22.757288
-96.455534,100,24.605079
-64.071681,100,26.794487
-98.045543,100,28.74231
-110.32177,100,30.730888
-81.934171,100,32.61979
-107.786884,100,34.79855
-91.816584,100,36.959669
-102.531321,100,39.392083
-79.863312,100,41.58668
-81.886461,100,43.680484
-92.752,100,45.605746
-95.917858,100,47.50488
-72.940363,100,49.890777
-91.536281,100,52.124408
-104.310765,100,54.341388
-58.174783,100,56.624785
-86.844549,100,58.784518
-66.857238,100,60.876225
-68.907766,100,62.842259
-105.160286,100,64.755809
-125.365813,100,67.076125
-171.418457,100,69.235755
-84.869842,100,71.238966
-78.003624,100,73.274772
-94.43164,100,75.394693
-85.435373,100,77.564646
-76.585636,100,79.662853
-79.770889,100,81.622912
-75.563973,100,83.716691
-79.846415,100,86.127265
-117.516598,100,88.180693
-74.115327,100,90.45019
-72.907336,100,92.6623
-58.452301,100,94.750319
-81.678023,100,96.93901
-72.967407,100,98.926232
-78.357741,100,100.785609
-71.601381,100,102.835803
-77.600651,100,105.033884
-86.771943,100,107.141219
-62.500736,100,109.379184
-71.486876,100,111.624784
-88.377153,100,113.793297
-81.686884,100,115.691821
-74.054092,100,118.024431
-79.400086,100,120.478254
-92.961041,100,122.857524
-104.61385,100,125.196486
-94.381246,100,127.447158
-99.878546,100,129.579813
-77.737061,100,132.001753
-93.980835,100,134.2889
-93.491619,100,136.780418
-67.353159,100,138.894783
-92.836663,100,141.02179
-47.621597,100,143.446444
-90.462488,100,145.819634
-102.732664,100,148.124885
-88.979455,100,150.301006
-61.974898,100,152.673364
-98.126323,100,154.591246
-96.563537,100,156.806436
-86.583628,100,159.040199
-113.222974,100,161.382664
-63.479908,100,163.936183
-75.734029,100,166.11323
-144.224356,100,168.531637
-83.639544,100,170.95358
-89.028328,100,173.205038
-80.21659,100,175.288131
-88.720961,100,177.673601
-121.185816,100,179.990263
-67.21838,100,182.135772
-82.22333,100,184.225675
-75.339394,100,186.584668
-83.631098,100,188.801512
-73.693191,100,190.890061
-101.212537,100,193.022224
-79.127976,100,195.158271
-88.785148,100,197.314773
-97.449782,100,199.514095
-66.195392,100,201.649802
-98.071262,100,203.932702
-77.269453,100,206.035405
-83.714229,100,208.173675
-77.091849,100,210.184255
-80.292198,100,212.437707
-100.89599,100,214.699378
-98.537772,100,216.942749
-77.253861,100,219.181308
-69.713987,100,221.234628
-54.479469,100,223.466573
-70.832403,100,225.560633
-67.536773,100,227.798843
-54.227557,100,230.119186
-90.665763,100,232.414558
-91.888911,100,234.569465
-79.396165,100,236.55259
-60.34917,100,238.816528
-84.773095,100,240.748324
-79.102387,100,242.815954
-78.504236,100,244.96189
-70.25198,100,247.29856
-77.075441,100,249.402956
-94.329498,100,251.487315
-77.53609,100,253.587299
-66.947414,100,255.676553
-72.168092,100,257.824833
-82.797723,100,259.931283
-67.564247,100,261.985625
-93.406664,100,264.016174
-73.87218,100,266.278445
-74.896512,100,268.363471
-76.974513,100,270.535508
-102.652782,100,272.68022
-77.733145,100,274.703149
-76.135885,100,276.84508
-80.835572,100,279.014254
-87.477991,100,281.15917
-76.854533,100,283.35395
-102.946522,100,285.48034
-74.608126,100,287.560564
-74.512991,100,289.567796
-87.845148,100,291.637724
-95.528789,100,293.522569
-100.185094,100,295.555873
-73.774447,100,297.601043
-70.098487,100,299.637321
-83.73838,100,301.80314
-83.03191,100,303.957257
-71.769499,100,305.961057
-85.896976,100,308.005762
-78.880271,100,310.103232
-68.654047,100,312.138976
-74.010453,100,314.314288
-98.437911,100,316.546271
-97.432648,100,318.372639
-72.179305,100,320.637071
-74.914483,100,322.759557
-70.696416,100,324.757446
-92.550349,100,326.804651
-69.443587,100,328.881612
-92.3344,100,330.950675
-72.098755,100,333.040648
-78.925098,100,335.114978
-94.808597,100,337.237005
-71.612709,100,339.43731
-93.669329,100,341.580969
-103.681147,100,343.613754
-102.910067,100,345.811783
-89.074303,100,347.906055
-86.465281,100,349.910726
-85.706989,100,352.111508
-89.819356,100,354.213231
-81.092795,100,356.408988
-79.219863,100,358.523749
-73.824519,100,360.513729
-101.104696,100,362.569219
-82.716576,100,364.770242
-76.284494,100,366.791637
-75.082459,100,368.913103
-69.698958,100,370.997234
-74.228709,100,373.168926
-77.183656,100,375.278268
-95.735409,100,377.370316
-73.152867,100,379.658085
-72.95078,100,381.750241
-76.822151,100,383.817839
-75.439164,100,386.033616
-78.702162,100,388.013674
-68.784857,100,390.334617
-93.631511,100,392.319135
-73.92048,100,394.438634
-75.090541,100,396.460391
-70.419771,100,398.438917
-76.961175,100,400.550931
-92.607687,100,402.616941
-75.960936,100,404.848948
-103.488271,100,407.072257
-94.12754,100,409.109516
-97.715054,100,411.321398
-67.71105,100,413.396958
-79.622363,100,415.488915
-78.570345,100,417.388371
-71.995925,100,419.594185
-100.650714,100,421.711745
-71.841195,100,423.821816
-70.173738,100,425.940575
-79.099013,100,428.140282
-83.973156,100,430.326027
-98.813176,100,432.329108
-73.870198,100,434.306946
-90.659215,100,436.570248
-75.741322,100,438.612709
-89.275879,100,440.767886
-103.571133,100,442.786887
-89.540147,100,444.783027
-70.729757,100,447.053236
-83.773491,100,449.049844
-90.36007,100,451.038457
-80.996396,100,453.31059
-96.700424,100,455.269197
-75.426853,100,457.435197
-71.52245,100,459.638509
-78.378069,100,461.677153
-73.221589,100,463.656968
-70.455986,100,465.827084
-80.699591,100,468.188812
-98.4936,100,470.253408
-83.546826,100,472.270516
-82.793898,100,474.420915
-70.756051,100,476.474451
-84.951883,100,478.384248
-93.199891,100,480.56885
-78.773993,100,482.577606
-69.599721,100,484.675394
-82.623982,100,486.735653
-98.12855,100,488.770267
-74.333898,100,490.973232
-95.904728,100,492.934054
-97.112623,100,495.072629
-81.818566,100,497.238701
-89.210917,100,499.334048
-72.579692,100,501.310847
-103.233734,100,503.333161
-81.512229,100,505.361698
-103.622183,100,507.411088
-98.534434,100,509.546152
-78.111729,100,511.75956
-68.327553,100,513.645124
-91.642893,100,515.734915
-92.259129,100,517.669965
-103.504745,100,519.889102
-85.500338,100,521.957644
-71.76533,100,524.159927
-72.85788,100,526.213509
-93.856859,100,528.172292
-74.642066,100,530.254736
-81.761277,100,532.283277
-89.743039,100,534.305194
-72.996091,100,536.403605
-76.306287,100,538.480147
-77.771299,100,540.441781
-96.553759,100,542.716149
-90.392001,100,544.725458
-80.709952,100,546.708822
-81.596579,100,548.830475
-92.575478,100,550.970506
-88.558146,100,553.152751
-70.880064,100,555.196427
-82.373079,100,557.327723
-96.742626,100,559.62336
-76.448018,100,561.724304
-79.422777,100,563.839768
-73.027122,100,565.917502
-70.038615,100,568.067081
-96.157002,100,570.310885
-73.237814,100,572.365563
-96.023602,100,574.363997
-76.826518,100,576.476194
-72.95281,100,578.609044
-75.524998,100,580.496708
-70.641671,100,582.896096
-81.856195,100,585.030955
-88.911398,100,587.097857
-77.515833,100,589.009754
-69.017021,100,591.067896
-69.150617,100,593.036276
-75.373754,100,595.001142
-80.613937,100,597.092162
-93.190824,100,599.267379
-68.576578,100,601.446504
-71.661311,100,603.59904
-80.572245,100,605.742253
-91.848077,100,607.764839
-71.750872,100,609.889631
-101.014246,100,611.988858
-81.968789,100,614.178219
-85.341581,100,616.375428
-68.11378,100,618.545902
-91.224281,100,620.819038
-82.057572,100,622.796805
-74.978111,100,625.146412
-77.564218,100,627.272469
-74.973441,100,629.416161
-74.28277,100,631.394404
-77.517321,100,633.468
-92.500448,100,635.561941
-80.440518,100,637.661408
-80.172817,100,639.955769
-84.062599,100,642.067453
-101.201153,100,644.204985
-77.594645,100,646.249157
-75.872655,100,648.381713
-99.315262,100,650.382427
-81.094513,100,652.372345
-74.858057,100,654.467861
-81.631471,100,656.692328
-72.954992,100,658.754956
-75.484449,100,660.693005
-69.972849,100,662.855153
-71.491296,100,665.020217
-67.141697,100,667.063284
-78.735574,100,669.253458
-101.786677,100,671.422571
-72.109452,100,673.37464
-74.605171,100,675.394466
-72.269365,100,677.425751
-68.991014,100,679.655449
-75.232039,100,681.720695
-83.315642,100,683.828303
-95.86879,100,685.982911
-83.420587,100,688.173377
-103.254985,100,690.254055
-79.522622,100,692.482099
-79.086806,100,694.540313
-93.028811,100,696.781539
-95.574248,100,698.81111
-85.392721,100,700.836888
-68.805244,100,702.821179
-74.447326,100,704.913604
-79.948532,100,707.237456
-82.968995,100,709.326005
-79.613078,100,711.586417
-82.308991,100,713.58304
-78.248797,100,715.626299
-68.776919,100,717.677715
-98.326072,100,719.722717
-78.141382,100,721.865131
-77.863191,100,723.943857
-77.320041,100,726.185633
-79.275274,100,728.464299
-79.47276,100,730.679222
-71.831113,100,732.788211
-89.366425,100,734.816208
-68.955513,100,736.834043
-99.315605,100,739.025764
-87.16023,100,740.999729
-82.685603,100,743.367114
-100.803766,100,745.499162
-68.813137,100,747.668676
-84.027456,100,749.650396
-82.426437,100,751.534764
-98.133099,100,753.613576
-69.023256,100,755.596825
-70.922766,100,757.709841
-70.009694,100,759.74001
-70.277154,100,761.772665
-88.109334,100,763.670826
-70.252993,100,765.730049
-80.885769,100,767.980519
