#{"env_id": "BaxterReachEnv-v11", "t_start": 1543762507.1697724}
r,l,t
-75.759176,100,3.225016
-101.61859,100,5.05578
-99.546016,100,7.077787
-105.049367,100,8.998663
-96.203402,100,11.060089
-122.17837,100,13.002278
-96.849636,100,15.113519
-97.148665,100,17.18963
-93.855009,100,19.165725
-73.189606,100,21.292605
-107.62463,100,23.378029
-122.408879,100,25.334658
-96.970209,100,27.403983
-114.879379,100,29.361887
-110.004646,100,31.156724
-101.826614,100,33.167824
-116.60122,100,35.202164
-93.258623,100,37.072854
-95.944145,100,38.808991
-107.636219,100,40.776554
-109.370332,100,42.71502
-99.79386,100,44.793241
-94.187679,100,46.722634
-86.569415,100,48.750152
-162.072379,100,50.905989
-110.557055,100,53.079367
-91.770905,100,55.017186
-104.422129,100,56.965386
-85.394721,100,59.226739
-101.748896,100,61.239201
-109.743964,100,63.48685
-92.65585,100,65.537942
-107.717948,100,67.597932
-106.41168,100,69.63342
-96.582825,100,71.848904
-100.68684,100,73.919668
-98.843371,100,76.057417
-100.514005,100,78.353999
-110.304516,100,80.461603
-101.659581,100,82.438545
-89.45218,100,84.535601
-81.636316,100,86.387278
-82.858231,100,88.692728
-99.234949,100,90.737822
-93.380645,100,92.739859
-101.199447,100,94.733889
-85.311804,100,96.761697
-79.401837,100,98.784396
-97.207264,100,100.776537
-112.528882,100,102.680285
-99.740881,100,104.910645
-106.982979,100,107.627769
-97.029281,100,109.940202
-114.442817,100,112.086915
-128.431112,100,114.138196
-95.279118,100,116.247581
-118.138224,100,118.36418
-80.436543,100,120.47265
-84.932121,100,122.501364
-74.416339,100,124.475101
-87.963864,100,126.45352
-90.120145,100,128.41384
-95.630452,100,130.590855
-91.669234,100,132.817119
-98.166505,100,134.962213
-91.903614,100,137.343783
-83.521189,100,139.83461
-96.056715,100,141.898143
-101.231185,100,143.785721
-106.50698,100,146.013163
-93.706894,100,147.899633
-85.180459,100,149.772952
-88.359558,100,151.744787
-88.321792,100,153.958283
-112.449475,100,155.948152
-121.608898,100,158.124189
-87.846693,100,160.414688
-82.692317,100,162.527723
-135.238354,100,164.58397
-79.240627,100,166.62771
-81.272217,100,168.627363
-92.783378,100,170.733279
-83.963665,100,172.702231
-79.216353,100,174.895293
-92.926799,100,176.92549
-71.005497,100,178.805865
-77.21797,100,180.965425
-87.131039,100,183.113886
-70.628447,100,185.351935
-84.172694,100,187.338842
-77.240374,100,189.227339
-87.035724,100,191.743992
-64.318587,100,193.941657
-83.51448,100,196.153452
-68.730205,100,198.3824
-72.139443,100,200.696409
-75.953101,100,202.812208
-71.718733,100,205.189105
-68.754561,100,207.310269
-84.807284,100,209.529853
-78.428337,100,211.677617
-84.936632,100,213.699967
-79.925356,100,216.051177
-71.673174,100,218.164678
-122.980573,100,220.299852
-79.776745,100,222.38471
-69.787056,100,224.773349
-86.2128,100,226.820339
-78.133344,100,228.861399
-89.540853,100,230.863396
-121.695374,100,233.064216
-91.80471,100,235.493533
-63.526638,100,237.617628
-68.604345,100,239.561113
-74.497136,100,241.870388
-77.446206,100,243.881925
-117.460884,100,245.912075
-80.457413,100,247.922862
-87.139703,100,249.949367
-71.581527,100,252.125149
-78.411451,100,254.330063
-78.703541,100,256.549485
-87.704296,100,258.490639
-84.778907,100,260.615219
-80.936196,100,263.009918
-74.125372,100,265.215769
-113.992163,100,267.362965
-110.778988,100,269.864271
-76.633161,100,271.957196
-74.71653,100,274.075384
-75.734655,100,276.132294
-65.187056,100,278.506779
-72.097329,100,280.659004
-81.582963,100,282.602545
-80.325761,100,284.74133
-86.483866,100,287.16959
-82.863908,100,289.483642
-85.409628,100,291.894558
-89.755051,100,293.967468
-130.087289,100,296.063256
-108.603418,100,297.911377
-95.760109,100,299.767704
-75.771316,100,302.111286
-79.866909,100,304.194086
-81.582833,100,306.276279
-79.957903,100,308.341355
-92.424764,100,310.152343
-76.846982,100,312.55055
-70.995209,100,314.794939
-81.400887,100,316.844156
-69.778884,100,318.829826
-78.655582,100,321.407928
-72.539441,100,323.420081
-80.250375,100,325.549076
-73.466939,100,327.522642
-79.986313,100,329.630634
-97.046139,100,331.638203
-66.613489,100,333.734133
-81.678581,100,335.949937
-66.97247,100,337.733416
-82.594228,100,339.882663
-59.899816,100,341.736538
-62.906139,100,343.824363
-68.664602,100,346.117865
-66.961451,100,347.950215
-86.350156,100,350.206827
-89.712915,100,352.028187
-65.293274,100,354.122541
-89.231934,100,356.074195
-89.005638,100,358.107981
-80.353327,100,360.251429
-93.770059,100,362.082065
-86.985603,100,364.227982
-77.225945,100,366.048388
-88.601654,100,367.883316
-66.012879,100,369.928125
-77.440184,100,371.82262
-73.883877,100,373.825257
-78.255665,100,375.72185
-167.219232,100,377.464311
-89.450829,100,379.38308
-64.093821,100,381.464383
-77.984468,100,383.2965
-108.280734,100,385.325463
-79.210392,100,387.306458
-92.393657,100,389.337116
-98.490163,100,391.48681
-83.796848,100,393.211468
-85.13399,100,395.082211
-82.118527,100,396.902062
-76.886017,100,398.881317
-87.731306,100,400.734978
-83.352444,100,402.567397
-100.483127,100,404.656646
-84.41859,100,406.488403
-91.120651,100,408.397508
-89.162604,100,410.333322
-97.044575,100,412.18108
-85.452019,100,414.230884
-90.53884,100,415.964926
-101.485363,100,417.584271
-92.579124,100,419.401822
-101.221286,100,421.097768
-94.706632,100,423.00159
-84.793929,100,425.205569
-94.470145,100,427.145681
-98.306982,100,428.87355
-99.034223,100,431.00308
-113.114762,100,432.690262
-93.430543,100,434.76888
-99.728635,100,436.866042
-105.663561,100,438.865884
-110.547898,100,440.653637
-98.913882,100,442.81571
-109.784838,100,444.583271
-98.577546,100,446.499568
-109.670424,100,448.485748
-111.264554,100,450.388993
-103.198043,100,452.027344
-109.861849,100,453.670792
-108.061861,100,455.509234
-106.727616,100,457.326687
-107.887285,100,459.319817
-103.710048,100,461.1982
-108.445394,100,463.224603
-106.339757,100,465.298866
-106.494083,100,467.301071
-112.840785,100,469.094274
-113.847351,100,470.909199
-109.799201,100,472.763963
-121.677106,100,474.484532
-110.643754,100,476.273533
-121.559626,100,478.136192
-120.116763,100,479.967031
-107.037173,100,482.10073
-104.955002,100,484.246079
-117.614363,100,485.997656
-111.799907,100,487.946339
-105.746086,100,489.769508
-111.971629,100,491.49241
-118.148678,100,493.328999
-123.73184,100,495.057796
