#{"env_id": "BaxterReachEnv-v15", "t_start": 1543915052.9380188}
r,l,t
-64.87913,100,3.633438
-71.783166,100,5.52553
-98.33611,100,7.397687
-94.329471,100,9.148479
-113.954961,100,10.859596
-83.68134,100,12.753772
-105.898913,100,14.47898
-91.5181,100,16.317291
-71.110224,100,18.047714
-86.853103,100,19.743523
-99.384972,100,21.59646
-89.277507,100,23.347763
-82.890162,100,25.13887
-97.697684,100,26.95105
-85.731094,100,28.698248
-87.144867,100,30.704135
-78.540868,100,32.483101
-81.356639,100,34.26285
-79.433112,100,36.047044
-103.952656,100,37.942166
-113.102085,100,39.575683
-84.930456,100,41.338743
-92.935977,100,43.078763
-75.452041,100,44.686093
-67.484125,100,46.389589
-87.537867,100,48.127036
-102.907934,100,49.756335
-103.04165,100,51.464692
-74.651499,100,53.184867
-77.146596,100,54.92514
-133.12468,100,56.662224
-128.765928,100,58.320818
-109.72721,100,60.042785
-73.852778,100,61.954053
-86.911535,100,63.784314
-87.212576,100,65.556576
-64.919428,100,67.364079
-65.211245,100,69.335711
-81.171234,100,71.063611
-55.875665,100,72.94792
-107.126845,100,74.805897
-95.689922,100,76.600918
-80.359515,100,78.320089
-81.625241,100,80.09597
-93.546276,100,81.926456
-88.639268,100,83.888902
-75.347439,100,85.674915
-71.408305,100,87.398275
-72.942424,100,89.350119
-72.344894,100,91.367473
-69.477628,100,93.251323
-74.986445,100,95.300598
-76.061458,100,97.071373
-79.112451,100,98.908615
-76.178947,100,100.84273
-70.272009,100,102.557711
-87.789421,100,104.413525
-117.302384,100,106.217583
-68.393116,100,107.992185
-78.934034,100,109.784276
-92.597447,100,112.590796
-89.489599,100,114.417174
-65.563422,100,116.202679
-77.32807,100,117.968653
-90.764141,100,119.82822
-77.431262,100,121.610995
-80.763267,100,123.308864
-72.199294,100,125.049238
-83.204282,100,126.760669
-78.223856,100,128.607643
-92.649266,100,130.594655
-60.567782,100,132.465115
-93.63844,100,134.270499
-72.94783,100,136.081866
-110.201235,100,137.897157
-67.517103,100,139.827441
-84.58234,100,141.644485
-57.740396,100,143.548325
-57.293888,100,145.288035
-114.5521,100,147.146028
-95.668642,100,149.357104
-101.195046,100,151.350776
-101.614303,100,153.186145
-100.657,100,154.988148
-88.303735,100,156.938721
-86.339983,100,158.797014
-68.441991,100,160.656398
-69.09531,100,162.465515
-72.793949,100,164.24557
-89.203504,100,166.063266
-100.812569,100,167.960546
-97.279752,100,170.053966
-88.215071,100,172.025484
-95.021853,100,173.765106
-70.4399,100,175.617852
-104.431083,100,177.422118
-76.668199,100,179.246367
-76.408338,100,181.047171
-59.013624,100,182.84585
-61.094505,100,184.732811
-63.744479,100,186.545314
-71.14587,100,188.492435
-92.277342,100,190.458589
-60.856832,100,192.506791
-90.808687,100,194.528849
-113.158937,100,196.607522
-85.932968,100,198.391549
-70.829606,100,200.452897
-74.444101,100,202.327843
-95.759501,100,204.111408
-95.639086,100,205.996971
-58.16801,100,208.03643
-80.96533,100,209.927686
