#{"t_start": 1543729322.2567675, "env_id": "BaxterReachEnv-v9"}
r,l,t
-81.260427,100,3.291948
-82.389875,100,5.425938
-55.115819,100,7.497545
-71.965019,100,9.488424
-73.059709,100,11.556325
-62.771165,100,13.691336
-65.931303,100,15.888691
-71.298449,100,17.990035
-68.123681,100,20.062057
-74.949386,100,22.026875
-70.974326,100,24.046295
-82.992246,100,26.24281
-78.425459,100,28.415514
-59.654123,100,30.629309
-60.013094,100,32.805511
-63.619711,100,35.153312
-77.856969,100,37.381644
-84.370822,100,39.408009
-65.753425,100,41.738212
-64.940976,100,43.848519
-76.984868,100,45.90767
-105.528693,100,47.970653
-72.189361,100,50.079082
-70.918454,100,52.076852
-82.499901,100,54.136692
-63.110772,100,56.158156
-87.452239,100,58.339545
-70.762453,100,60.316005
-75.008024,100,62.515529
-73.807015,100,64.594298
-76.650571,100,66.746691
-61.709303,100,68.942562
-75.453561,100,71.103684
-70.41901,100,73.207258
-102.254909,100,75.49857
-87.4144,100,77.567086
-91.236132,100,79.680937
-80.128076,100,81.794703
-91.303441,100,83.871958
-76.073442,100,85.966672
-73.592449,100,88.029388
-76.022434,100,90.304437
-63.915143,100,92.173225
-53.004475,100,94.357527
-81.898026,100,96.378221
-90.661012,100,98.491115
-76.327842,100,100.518435
-74.951397,100,102.660421
-79.825909,100,104.854923
-83.233146,100,106.824791
-82.778988,100,108.801337
-77.423947,100,111.111907
-82.19138,100,113.345196
-68.954587,100,115.566761
-69.242825,100,117.964978
-70.257881,100,120.191521
-66.914146,100,122.294827
-104.784239,100,124.364769
-80.715343,100,126.362282
-63.050487,100,128.535911
-63.966391,100,130.659709
-80.458291,100,132.758075
-79.681835,100,135.004707
-73.478188,100,137.080446
-79.993888,100,139.153505
-70.316578,100,141.239722
-65.880467,100,143.448855
-72.769127,100,145.611271
-68.56936,100,147.893384
-85.447234,100,150.050099
-69.828056,100,152.350046
-78.148196,100,154.359545
-81.019392,100,156.35674
-99.835159,100,158.411641
-71.77275,100,160.413028
-66.661997,100,162.607766
-70.436163,100,164.860176
-72.911127,100,167.041674
-100.337716,100,169.22292
-64.542581,100,171.4446
-76.071116,100,173.753142
-58.037432,100,175.854324
-74.027174,100,177.946882
-63.420278,100,180.492904
-67.316412,100,182.653504
-71.316694,100,184.721301
-61.092725,100,187.005177
-60.351829,100,189.276742
-53.458201,100,191.526425
-42.357255,100,193.624081
-82.766938,100,195.842245
-47.829001,100,198.165257
-62.35657,100,200.31242
-61.520229,100,202.457181
-69.026597,100,204.728811
-81.08038,100,206.846077
-73.15462,100,209.15642
