#{"env_id": "BaxterReachEnv-v17", "t_start": 1543915213.5298693}
r,l,t
-106.052123,100,2.7544
-96.793949,100,4.488731
-55.757231,100,6.260154
-56.014746,100,7.967747
-62.188664,100,9.591452
-67.498325,100,11.236065
-81.781379,100,12.920996
-77.20996,100,14.594361
-52.976591,100,16.287378
-92.460305,100,17.938967
-104.623153,100,19.629295
-91.534295,100,21.461508
-66.692704,100,23.166524
-62.360759,100,24.80947
-78.798249,100,26.483609
-91.770298,100,28.169559
-84.451493,100,29.84758
-65.113516,100,31.66057
-66.751431,100,33.348764
-87.564828,100,35.097912
-79.192854,100,36.812884
-96.063133,100,38.561502
-58.293366,100,40.204852
-72.064961,100,41.853427
-103.067609,100,43.513605
-101.580887,100,45.177415
-109.347136,100,46.958101
-89.288902,100,48.741326
-75.854289,100,50.467569
-81.784712,100,52.237151
-89.858117,100,53.94331
-85.188251,100,55.748595
-97.784701,100,57.496657
-89.062982,100,59.198262
-67.557468,100,60.895081
-103.037678,100,62.61253
-76.961193,100,64.324899
-55.27637,100,65.964611
-68.981518,100,67.654368
-83.756395,100,69.365972
-103.40236,100,71.074791
-86.456786,100,72.794528
-84.156234,100,74.510767
-56.70095,100,76.148431
-65.97838,100,77.876418
-101.837772,100,79.5845
-101.167892,100,81.258797
-97.942419,100,82.989049
-59.098016,100,84.650041
-84.733912,100,86.368626
-100.946021,100,88.129354
-114.153779,100,90.402847
-130.208145,100,92.429433
-118.614236,100,94.372155
-130.256726,100,96.281517
-123.753572,100,98.160828
-139.179728,100,100.076703
-125.660615,100,101.922265
-137.740527,100,103.789278
-149.722901,100,105.77571
-152.68834,100,107.666278
-122.075737,100,109.720017
-126.309415,100,111.725546
-119.169511,100,113.85488
-165.548601,100,116.028056
-142.687918,100,118.066717
-120.432,100,120.065211
-141.126726,100,121.93959
-119.734873,100,123.771119
-122.057329,100,125.599708
-157.032111,100,127.4261
-149.502405,100,129.28147
-151.958812,100,131.141717
-148.819821,100,133.018003
-115.591623,100,135.021712
-115.310817,100,137.023915
-122.882122,100,139.08534
-118.464554,100,140.976213
-163.195306,100,142.989579
-144.07758,100,145.104058
-188.600524,100,147.227844
-209.291043,100,149.29581
-173.838813,100,151.543011
-120.707324,100,154.494959
-141.296689,100,157.701246
-159.300328,100,159.838967
-168.512702,100,161.93283
-107.076876,100,163.87164
-103.37707,100,165.819772
-86.300223,100,168.133939
-74.749427,100,170.240141
-102.830331,100,172.059711
-122.270925,100,173.936447
-117.335502,100,175.980906
-87.217928,100,177.945122
-112.35411,100,180.019857
-132.247055,100,182.16391
-110.824774,100,184.202476
-132.589244,100,186.206283
-116.991384,100,188.090505
-112.669068,100,190.074243
-157.202128,100,192.034925
-138.266983,100,194.156627
-125.575535,100,196.350194
-112.486689,100,198.636262
-94.84461,100,200.610295
-96.840086,100,202.470999
-117.502851,100,204.585818
-108.475297,100,206.745534
-117.999839,100,209.031777
-132.534065,100,211.185766
-139.887663,100,213.182166
-169.315895,100,215.196026
-158.876451,100,217.505314
-139.5137,100,220.455787
-122.528033,100,223.06861
-167.232449,100,224.825592
-140.925442,100,226.587379
-133.964361,100,228.497768
-145.384166,100,230.375247
-144.932399,100,232.28657
-173.393401,100,234.054605
-162.571981,100,235.7842
-155.762535,100,237.660601
-156.07643,100,239.437967
-191.973401,100,241.310138
-144.999583,100,243.274335
-110.232277,100,245.324411
-133.441448,100,247.322174
-143.466756,100,249.258388
-109.0579,100,251.185031
-116.069175,100,253.247507
-103.570591,100,255.053269
-156.245889,100,256.861703
-128.523014,100,258.74639
-208.40569,100,260.451272
-198.41079,100,262.074805
-161.366557,100,263.78501
-124.305694,100,265.494212
-131.976282,100,267.47792
-114.137006,100,269.565738
-113.3035,100,271.538141
-95.483257,100,273.555467
-96.880507,100,275.617735
-126.954265,100,277.643309
-94.425456,100,279.65944
-128.939477,100,281.677554
-118.569132,100,283.729479
-146.981631,100,285.736624
-154.481383,100,287.649922
-117.606207,100,289.63877
-151.740302,100,291.612469
-160.667629,100,293.728425
-143.80929,100,295.691852
-145.900681,100,297.573715
-151.876924,100,299.437109
-143.347348,100,301.308615
-143.708079,100,303.428465
-132.157555,100,305.518907
-133.389874,100,307.535447
-110.708717,100,309.371674
-94.354261,100,311.279029
-81.166978,100,313.381775
-85.87223,100,315.318619
-102.267987,100,317.360256
-103.762985,100,319.516218
-82.24207,100,321.433396
-55.636184,100,323.492733
-80.273695,100,325.563838
-93.851764,100,327.592777
-102.467709,100,329.549074
-67.59423,100,331.47679
-135.280015,100,333.413652
-105.105225,100,335.264489
-120.86049,100,337.016204
-95.904001,100,338.776084
-125.557959,100,340.619313
-127.695005,100,342.551526
-97.783542,100,344.349125
-154.110269,100,346.126965
-155.283067,100,347.902631
-139.193212,100,349.655687
-114.71437,100,351.715097
-105.451729,100,353.673725
-107.35039,100,355.666736
-102.751334,100,357.646982
-102.538709,100,359.522189
-147.428765,100,361.628033
-124.965091,100,363.564272
-149.255895,100,365.598102
-110.438187,100,368.305529
-129.024174,100,371.156113
-103.326682,100,373.868798
-135.379736,100,376.650337
-143.690185,100,379.535851
-112.509464,100,382.239353
-147.15234,100,384.877213
-108.938699,100,387.450647
-116.004217,100,390.023009
-143.800312,100,392.631275
-153.572529,100,394.80371
-145.719431,100,396.975572
-156.975479,100,399.388497
-139.405707,100,401.672553
-123.248083,100,403.969996
-171.137099,100,406.064388
-161.132513,100,408.091604
-159.17726,100,410.353819
-124.062097,100,412.736777
-159.13759,100,415.042477
-104.770378,100,417.01142
-102.485255,100,418.85165
-116.033989,100,420.687808
-103.802893,100,422.568287
-101.040942,100,424.48701
-134.806632,100,426.421279
-147.565818,100,428.328424
-134.360782,100,430.241295
-128.658478,100,432.082372
-115.429732,100,434.157815
-108.707858,100,436.110145
-107.109137,100,437.927206
-147.73172,100,439.748957
-139.630775,100,441.596065
-134.557578,100,443.439252
-143.000137,100,445.277202
-106.183103,100,447.109826
-118.174548,100,449.081647
-136.884687,100,451.164052
-134.919658,100,453.110469
-111.347462,100,455.073926
-116.720028,100,456.922015
-136.02505,100,458.955725
