#{"env_id": "BaxterReachEnv-v17", "t_start": 1543915126.4516516}
r,l,t
-93.728055,100,3.493668
-70.669403,100,5.323709
-103.528611,100,6.962261
-113.84032,100,8.705963
-107.200348,100,10.531965
-101.540348,100,12.344033
-74.067754,100,14.091745
-77.408799,100,16.13083
-87.578421,100,17.920013
-84.89684,100,19.721558
-80.631225,100,21.503962
-126.15141,100,23.220517
-93.836899,100,24.974746
-76.914329,100,26.665853
-72.26416,100,28.475528
-102.623455,100,30.19486
-88.375447,100,31.913056
-86.378972,100,33.577497
-87.238592,100,35.354983
-77.179554,100,37.13924
-89.625583,100,39.021013
-78.056249,100,41.151721
-94.490257,100,43.105287
-62.166848,100,45.044476
-67.716742,100,46.824249
-91.346163,100,48.660017
-105.252067,100,50.459307
-126.410212,100,52.182447
-100.118191,100,54.006801
-90.966215,100,55.783396
-98.044773,100,57.446489
-148.612404,100,59.23511
-88.506226,100,61.108955
-68.86888,100,62.968228
-63.212297,100,64.826167
-103.596223,100,66.61749
-85.645157,100,68.337164
-75.324589,100,70.03257
-79.839974,100,71.762474
-87.935321,100,73.564704
-96.388237,100,75.348848
-104.430096,100,77.260406
-90.233119,100,79.08192
-85.674696,100,80.98468
-118.070971,100,82.751847
-99.500986,100,84.795004
-82.077706,100,86.760841
-74.734155,100,88.83898
-110.329105,100,90.637884
-79.621114,100,92.468514
-80.766364,100,94.328637
-81.436976,100,96.203583
-99.562322,100,98.161688
-55.919619,100,100.027406
-63.68496,100,101.792877
-85.087919,100,103.547173
-65.8659,100,105.359164
-92.177977,100,107.291933
-84.107294,100,109.042309
-108.185957,100,110.826571
-67.261226,100,113.561976
-93.333397,100,115.645388
-87.44953,100,117.464408
-106.614863,100,119.252177
-77.202216,100,120.913099
-93.057996,100,122.74577
-81.790879,100,124.540276
-83.685358,100,126.332693
-259.82257,100,128.404419
-80.648572,100,130.140162
-65.733239,100,132.077513
-87.900195,100,133.847452
-87.555103,100,135.744231
-92.910035,100,137.575181
-77.971735,100,139.38526
-68.290787,100,141.127585
-85.777582,100,142.810625
-67.573978,100,144.581374
-98.967865,100,146.303797
-94.203906,100,148.161653
-82.079252,100,150.146827
-104.143855,100,151.963749
-95.544705,100,153.652625
-85.324195,100,155.57599
-89.408355,100,157.444257
-72.634533,100,159.380532
-73.70298,100,161.301425
-89.021615,100,163.199007
-88.850169,100,164.98755
-97.547434,100,166.878431
-114.884315,100,168.875923
-91.630971,100,170.796763
-93.190819,100,172.85935
-93.395615,100,174.759513
-90.101557,100,176.596587
-44.444783,100,178.512965
-87.379682,100,180.323726
-61.355538,100,182.222881
-80.149921,100,184.187725
-100.050076,100,186.107934
-77.410437,100,187.967659
-89.572226,100,189.925034
-109.454507,100,191.770638
-91.7652,100,193.653676
-96.76368,100,195.516694
-75.587816,100,197.366772
-63.324232,100,199.226784
-68.03006,100,201.136033
-77.639041,100,203.000422
-73.606512,100,204.710021
-66.011921,100,206.732998
-79.053977,100,208.736342
-80.054391,100,210.609128
-73.082462,100,212.355062
-71.521928,100,214.269897
-104.406577,100,216.077219
-98.695038,100,217.770236
-72.578949,100,219.779006
-86.144942,100,221.546099
-93.896135,100,223.381429
-60.464243,100,225.18571
-112.065933,100,227.077264
-119.958957,100,228.847537
-85.85941,100,230.798618
-61.337358,100,232.624504
-82.569188,100,234.470131
-69.826433,100,236.229005
-71.850362,100,238.081418
-125.384034,100,240.038626
-186.776978,100,242.055479
-116.890405,100,243.905364
-61.125283,100,245.795919
-73.734834,100,247.716841
-80.504682,100,249.467477
-106.928165,100,251.23521
-77.954405,100,253.071296
-64.423847,100,255.032784
-83.961702,100,256.988311
-79.965285,100,258.851402
-63.886969,100,260.821349
-103.839161,100,262.724188
-74.515503,100,264.557142
-86.676869,100,266.388169
-113.539156,100,268.351738
-95.814334,100,270.216155
-50.89247,100,272.177675
-55.973967,100,274.180245
-81.052522,100,275.97537
-139.753747,100,277.698376
-91.424524,100,279.730469
-94.01703,100,281.503332
-72.934968,100,283.440621
-61.99516,100,285.33046
-50.03744,100,287.347943
-98.468723,100,289.225945
-87.080058,100,291.130544
-47.108862,100,292.936717
-79.10017,100,294.707673
-75.671301,100,296.543619
-137.26911,100,298.592204
-63.961641,100,300.546048
-75.740234,100,302.573416
-70.791588,100,304.525402
-96.440271,100,306.455587
-112.366487,100,308.377748
-68.507042,100,310.217433
-57.845174,100,312.196289
-60.490873,100,313.983747
