#{"t_start": 1543856149.3139791, "env_id": "BaxterReachEnv-v11"}
r,l,t
-100.563269,100,3.440091
-97.788582,100,5.467164
-126.50944,100,7.500976
-103.714541,100,9.709095
-88.669571,100,11.722445
-114.43188,100,13.484259
-107.663409,100,15.714154
-90.681738,100,17.960072
-98.036076,100,20.122917
-95.961174,100,22.067074
-114.498744,100,24.141675
-82.340857,100,26.283949
-111.553453,100,28.211028
-95.1373,100,29.986034
-105.182325,100,31.948434
-117.275594,100,33.996152
-96.448473,100,35.694201
-105.702057,100,37.731366
-100.486977,100,39.935354
-105.66815,100,42.381272
-103.377209,100,44.566538
-104.090518,100,46.849637
-91.876316,100,48.890456
-92.124398,100,50.845224
-97.027928,100,52.507394
-102.005912,100,54.831074
-124.517166,100,56.907173
-100.491416,100,59.16767
-83.470103,100,61.355088
-110.262712,100,63.340478
-83.994254,100,65.442386
-93.178965,100,67.522126
-121.931029,100,69.335831
-108.575964,100,71.231853
-92.020478,100,72.74769
-86.912866,100,74.799026
-113.358914,100,76.965762
-124.580273,100,78.887471
-91.399387,100,81.069786
-71.642146,100,83.056411
-95.324301,100,85.084379
-87.170913,100,87.179646
-90.143649,100,89.121457
-109.968511,100,91.120111
-84.797844,100,93.217175
-113.579376,100,95.121329
-128.540721,100,97.100051
-95.650553,100,98.905181
-117.609656,100,101.01038
-97.015896,100,103.066347
-95.177129,100,105.317636
-101.512951,100,107.571113
-91.684323,100,109.399147
-84.842513,100,111.516327
-94.993163,100,113.574965
-116.334217,100,115.786197
-89.931422,100,117.987638
-84.498316,100,120.037813
-91.796498,100,122.080713
-101.979842,100,124.132031
-139.39166,100,126.072147
-102.745331,100,127.942832
-111.841448,100,130.125942
-121.231518,100,132.257031
-90.629173,100,134.294688
-122.452262,100,136.554492
-90.255796,100,138.613557
-100.648633,100,140.64684
-71.431627,100,142.636381
-103.363662,100,144.547901
-92.71646,100,146.641085
-86.315245,100,148.94921
-104.381752,100,150.796163
