#{"t_start": 1543838558.7300897, "env_id": "BaxterReachEnv-v12"}
r,l,t
-99.225544,100,3.369579
-105.434978,100,5.55049
-100.859635,100,7.661139
-85.744326,100,10.062444
-89.603874,100,12.233284
-100.225337,100,14.403206
-106.819147,100,16.546933
-102.489795,100,18.81656
-101.723724,100,20.88185
-98.13139,100,23.222936
-114.024717,100,25.213538
-106.029682,100,27.49327
-117.822899,100,29.885719
-100.265336,100,31.968564
-120.974795,100,34.061412
-100.017601,100,36.309833
-88.759358,100,38.563478
-127.303933,100,40.927709
-104.512088,100,43.23041
-96.958411,100,45.325557
-114.993279,100,47.577136
-105.411438,100,49.862385
-102.874259,100,52.071469
-95.116098,100,54.513254
-85.36331,100,56.857603
-98.644803,100,59.178374
-93.337077,100,61.38537
-112.131314,100,63.707227
-92.606801,100,65.888522
-94.475182,100,68.078601
-99.410966,100,70.310897
-85.936398,100,72.515605
-101.148023,100,74.692451
-104.453956,100,76.877138
-90.719872,100,79.139786
-92.228839,100,81.19715
-89.034622,100,83.389069
-107.30736,100,85.616781
-101.735405,100,87.874523
-141.841122,100,90.262985
-99.217112,100,92.499771
-111.555639,100,94.714525
-106.975804,100,96.757651
-99.967287,100,98.933803
-97.827049,100,101.142873
-120.285455,100,103.264652
-112.987391,100,105.367466
-131.844308,100,107.560376
-107.491077,100,109.682596
-92.636233,100,111.845714
-94.787195,100,114.052584
-105.13424,100,116.554379
-92.331357,100,118.823105
-88.058349,100,121.172177
-99.88511,100,123.426208
-104.229588,100,125.876075
-99.847018,100,128.131555
-94.685079,100,130.431859
-76.681405,100,132.758921
-100.544588,100,134.933075
-104.091761,100,137.253824
-96.696389,100,139.474017
-90.033116,100,141.757075
-90.819206,100,144.10551
-85.518592,100,146.548954
-96.972467,100,148.890225
-89.508572,100,151.065891
-91.592721,100,153.327906
-96.954823,100,155.400897
-99.639863,100,157.549492
-133.289117,100,159.526102
-94.253972,100,161.644212
-79.387439,100,163.780549
-86.274467,100,166.008443
-94.305378,100,168.269131
-92.669538,100,170.634888
-93.657351,100,172.960727
-75.334537,100,175.28952
-88.280194,100,177.44057
-84.797525,100,179.715384
-85.071007,100,181.847717
-75.175546,100,183.969488
-72.724979,100,186.316415
-85.52416,100,188.502283
-72.095455,100,190.632828
-104.710856,100,192.762987
-71.381008,100,194.952393
-72.967051,100,197.168508
-99.740008,100,199.305432
-87.387231,100,201.536683
-67.185402,100,203.867777
-96.15885,100,206.146871
-40.594663,100,208.489139
-101.082727,100,210.753096
-90.413679,100,212.989084
-37.888715,100,215.401877
-79.555139,100,217.658378
-68.549425,100,219.994824
-26.706124,100,222.276788
-30.503382,100,224.469204
-31.489296,100,226.710553
-33.924066,100,228.978683
-32.966486,100,231.217371
-32.100147,100,233.304508
-28.066222,100,235.432627
-29.105411,100,237.57371
-32.922487,100,239.632721
-28.343771,100,241.841377
-29.084225,100,244.11012
-29.767686,100,246.267444
-28.533393,100,248.454475
-29.765388,100,250.586902
-35.651326,100,252.750761
-29.686082,100,254.768168
-31.401775,100,256.930669
-28.635385,100,259.119752
-30.229521,100,261.265488
-55.456949,100,263.300673
-43.062124,100,265.40355
-31.652925,100,267.469181
-43.864325,100,269.758785
-51.774218,100,272.163446
-30.639905,100,274.50845
-38.958785,100,276.740345
-37.828417,100,278.846417
-34.787259,100,281.040559
-34.238888,100,283.305702
-33.468501,100,285.526314
-38.510599,100,287.710351
-31.874908,100,289.860474
-32.903179,100,292.040987
-39.62485,100,294.199196
-33.656698,100,296.356743
-37.219191,100,298.528548
-32.598842,100,300.821851
-48.795842,100,303.14202
-47.122436,100,305.135712
-35.559629,100,307.238479
-31.904083,100,309.520445
-126.368168,100,311.693974
-35.129312,100,313.963473
-68.073438,100,316.106715
-33.977203,100,318.22011
-53.495232,100,320.296451
-44.539414,100,322.491373
-46.011326,100,324.602419
-37.663366,100,326.742907
-56.954689,100,328.886121
-35.022621,100,331.064942
-41.071413,100,333.139821
-90.204083,100,335.255221
-40.014068,100,337.366408
-42.101486,100,339.447052
-106.790923,100,341.410196
-41.815823,100,343.587419
-34.496852,100,345.688016
-38.469998,100,347.761088
-34.136052,100,350.027294
-33.342431,100,352.377083
-99.318047,100,354.673293
-33.926852,100,356.782892
-34.232593,100,358.885939
-55.398408,100,361.025597
-41.61657,100,363.372597
-75.896273,100,365.451827
-31.261838,100,367.616144
-27.651823,100,369.864446
-32.031478,100,372.180374
-31.207624,100,374.309117
-103.487108,100,376.2956
-51.686605,100,378.371842
-32.972715,100,380.55008
-33.371791,100,382.575387
-29.82915,100,384.699541
-42.441495,100,386.861909
-70.976114,100,389.064511
-38.729924,100,391.2038
-41.941722,100,393.374023
-95.122252,100,395.543593
-75.072446,100,397.672729
-35.057794,100,399.832063
-88.218115,100,401.874214
-101.208078,100,403.907788
-39.132505,100,406.002934
-31.278418,100,408.005544
-40.281965,100,410.173091
-37.229547,100,412.428921
-110.690321,100,414.66055
-37.937178,100,416.840535
-33.095084,100,419.061955
-41.188096,100,421.222305
-70.800753,100,423.464946
-85.592934,100,425.747621
-56.15734,100,427.780046
-119.368678,100,429.930297
-30.487734,100,432.106979
-44.356621,100,434.379869
-82.119814,100,436.629008
-37.663902,100,438.895976
-36.991535,100,441.100969
-47.551547,100,443.280422
-34.321689,100,445.653388
-35.663432,100,447.8906
-31.773623,100,450.114411
-49.780538,100,452.13827
-35.163164,100,454.255661
-63.328535,100,456.413877
-35.388334,100,458.59761
-33.397974,100,460.970898
-42.114155,100,463.259481
-31.390946,100,465.45066
-37.19848,100,467.539649
-62.784875,100,469.655705
-35.092866,100,471.782164
-37.713878,100,473.915762
-30.044771,100,476.153436
-37.600891,100,478.248841
-31.714175,100,480.402953
-33.884399,100,482.458896
-37.526295,100,484.497322
-32.618821,100,486.817288
-38.739835,100,488.998004
-74.011263,100,491.094044
-37.267032,100,493.287416
-53.748061,100,495.358876
-44.090401,100,497.543673
-35.960755,100,499.642384
-35.655807,100,501.72161
-43.432357,100,503.696092
-47.115451,100,505.703788
-56.177434,100,507.704466
-38.155328,100,509.822494
-42.710483,100,511.783205
-37.784745,100,513.956865
-34.180866,100,516.085268
-70.645468,100,518.283546
-37.234721,100,520.355077
-38.707157,100,522.389075
-46.974443,100,524.621101
-42.007841,100,526.922078
-41.58948,100,528.993965
-38.146497,100,531.121355
-37.922422,100,533.251894
-42.920103,100,535.524562
-45.483407,100,537.568076
-37.093963,100,539.655557
-34.246647,100,541.851578
-31.871878,100,544.044708
-51.74613,100,546.200105
-33.962606,100,548.50598
-54.521005,100,550.83826
-43.441247,100,552.968746
-34.797411,100,555.253087
-32.055917,100,557.419744
-34.208528,100,559.537987
-46.098063,100,561.689366
-48.106407,100,563.814898
-46.537067,100,566.204428
-33.788692,100,568.381371
-54.520627,100,570.569933
-37.836489,100,572.540536
-36.352026,100,574.559628
-34.19529,100,576.829218
-38.792763,100,578.836982
-31.438705,100,581.010916
-39.834431,100,583.13456
-40.418638,100,585.284546
-38.387323,100,587.526274
-33.976264,100,589.843615
-44.066266,100,592.018561
-37.259418,100,594.211193
-33.614651,100,596.401267
-38.498045,100,598.677562
-33.63392,100,600.960789
-40.804862,100,603.041902
-31.854576,100,605.358111
-59.986148,100,607.532799
-35.769172,100,609.688317
-33.831549,100,611.839338
-31.626413,100,613.976171
-34.087066,100,616.035534
-35.274155,100,618.068166
-34.228313,100,620.246883
-42.052349,100,622.45045
-37.334366,100,624.631492
-36.29779,100,626.739558
-34.442182,100,628.849459
-38.948069,100,630.786267
-38.179039,100,632.8777
-44.215073,100,634.935554
-44.531947,100,637.134946
-41.656203,100,639.308977
-44.303689,100,641.49688
-41.589777,100,643.735913
-38.96405,100,645.893563
-39.909231,100,647.943882
-41.87145,100,650.034994
-36.239595,100,652.2015
-32.330569,100,654.407465
-39.130055,100,656.601075
-37.04711,100,658.886904
-33.507595,100,660.9527
-46.250919,100,663.1061
-36.576467,100,665.22045
-38.566881,100,667.583352
-34.748458,100,669.757058
-34.97531,100,671.914443
-41.866526,100,674.135507
-37.225453,100,676.461688
-42.482185,100,678.673311
-39.830394,100,680.881635
-39.852609,100,683.119545
-37.737891,100,685.392437
-58.863746,100,687.658294
-35.426629,100,689.921701
-36.582243,100,692.075138
-38.680182,100,694.329023
-36.254238,100,696.377933
-39.368549,100,698.628673
-39.269455,100,700.795039
-41.104859,100,703.060765
-35.167225,100,705.325833
-44.138151,100,707.597084
-45.930906,100,709.757488
-35.510276,100,711.973797
-33.235931,100,714.255878
-40.7716,100,716.528498
-39.72354,100,718.801848
-37.312098,100,720.948456
-31.163153,100,723.167688
