#{"t_start": 1543856055.497846, "env_id": "BaxterReachEnv-v11"}
r,l,t
-113.851141,100,2.991734
-93.621422,100,4.96401
-102.746892,100,6.984893
-119.63033,100,8.886768
-114.660678,100,10.782214
-89.788978,100,13.055957
-105.249104,100,15.079611
-101.514835,100,16.789822
-83.773412,100,18.597191
-96.835813,100,20.42248
-105.177535,100,22.157547
-116.34139,100,23.869246
-87.305344,100,25.451776
-92.06876,100,27.055457
-105.596212,100,28.568492
-115.766362,100,30.242783
-90.11494,100,31.907496
-123.310302,100,33.822506
-93.759101,100,35.571149
-111.357956,100,37.17031
-119.181653,100,39.260485
-113.166532,100,41.032632
-100.274708,100,42.581929
-95.886587,100,44.174119
-96.573282,100,45.771565
-128.719193,100,47.466726
-86.548399,100,49.148027
-98.917031,100,51.260062
-98.155224,100,53.487437
-109.582253,100,55.346549
-101.648422,100,56.919669
-97.758664,100,58.494565
-102.594005,100,60.067938
-93.299287,100,61.611479
-192.06025,100,63.281211
-93.390597,100,65.501082
-105.475971,100,67.266233
-90.769686,100,68.9655
-97.711446,100,70.524266
-88.362697,100,72.191193
-100.517864,100,73.813366
-91.677405,100,75.40155
-113.23131,100,76.954629
-106.801523,100,78.741501
-75.234479,100,80.698406
-119.786677,100,82.662667
-91.433684,100,84.592864
-83.43,100,86.693775
-121.226622,100,88.655452
-107.271639,100,90.996845
-103.029696,100,93.063742
-110.299498,100,95.429317
-85.943995,100,97.517731
-85.972887,100,99.598515
-84.396859,100,101.709173
-117.549645,100,103.907393
-108.38207,100,106.123697
-113.875691,100,108.213384
-91.962002,100,110.043608
-107.149171,100,111.873172
-88.99921,100,113.815841
-91.918068,100,115.556608
-97.41387,100,117.230876
-109.373858,100,119.291209
-94.367154,100,121.049008
-98.73426,100,123.004099
-99.787204,100,125.258956
-90.666407,100,127.577043
-88.517952,100,130.035941
-113.071094,100,132.404948
-93.192453,100,134.819285
-77.26356,100,136.626198
-91.253039,100,138.714145
-92.659299,100,140.766614
-101.584888,100,142.664253
-108.81986,100,144.832813
-87.434098,100,146.767292
-94.569783,100,148.723881
-70.540409,100,150.405707
-97.320736,100,152.046712
-102.668786,100,153.806925
-139.360036,100,155.967931
-82.564955,100,158.006248
-113.739215,100,159.905273
-88.89159,100,161.849774
-64.898147,100,163.725991
-89.856731,100,166.001027
-79.933015,100,168.178245
-81.081963,100,170.202592
-91.673541,100,172.043329
-97.228645,100,173.738485
-142.093022,100,175.894107
-122.476704,100,177.85937
-86.071674,100,179.900612
-89.421727,100,181.943852
-107.663145,100,183.988513
-70.838198,100,186.263944
-79.085617,100,188.703938
-93.629859,100,190.883701
-87.88936,100,192.881364
-72.405763,100,194.950764
-97.9695,100,196.783412
-103.690663,100,198.853048
-84.312215,100,200.9814
-87.462955,100,202.985345
-95.958858,100,205.260229
-77.540532,100,207.314244
-127.553906,100,209.62693
-89.539108,100,211.706308
-92.179597,100,213.959843
-76.083712,100,216.331491
-94.813268,100,218.803535
-70.537287,100,220.770485
-114.149256,100,223.01192
-98.23814,100,225.296049
-78.951131,100,227.357349
-128.475453,100,229.794811
-104.971871,100,232.301441
-92.869999,100,234.457317
-82.07488,100,236.559154
-84.668461,100,238.63769
-89.16967,100,240.726295
-100.269535,100,242.821384
-73.632832,100,245.159691
