#{"env_id": "BaxterReachEnv-v16", "t_start": 1543915173.6265638}
r,l,t
-87.398118,100,2.474322
-87.398118,100,4.071162
-87.398118,100,5.736152
-87.398118,100,7.362473
-87.398118,100,8.908658
-87.398118,100,10.491861
-87.398118,100,12.085937
-87.398118,100,13.651969
-87.398118,100,15.220196
-87.398118,100,16.980487
-87.398118,100,18.578489
-87.398118,100,20.229168
-87.398118,100,21.859013
-87.398118,100,23.414049
-87.398118,100,24.975962
-87.398118,100,26.611312
-87.398118,100,28.326402
-87.398118,100,30.00346
-87.398118,100,31.63794
-87.398118,100,33.308085
-87.398118,100,34.890249
-87.398118,100,36.500138
-87.398118,100,38.154838
-87.398118,100,39.809316
-87.398118,100,41.45311
-87.398118,100,43.030901
-87.398118,100,44.602942
-87.398118,100,46.169401
-87.398118,100,47.780424
-87.398118,100,49.38242
-87.398118,100,50.974341
-87.398118,100,52.624884
-87.398118,100,54.403327
-87.398118,100,56.104059
-87.398118,100,57.753129
-87.398118,100,59.376092
-87.398118,100,61.035337
-87.398118,100,62.604608
-87.398118,100,64.179965
-87.398118,100,65.734935
-87.398118,100,67.418019
-87.398118,100,68.995119
-87.398118,100,70.590661
-87.398118,100,72.150825
-87.398118,100,73.69632
-87.398118,100,75.247779
-87.398118,100,76.787014
-87.398118,100,78.337235
-87.398118,100,79.895887
-87.398118,100,81.453261
-87.398118,100,83.178943
-84.449298,100,85.396595
-91.357032,100,87.352805
-88.787967,100,89.339447
-91.05204,100,91.308326
-108.205394,100,93.467923
-89.612407,100,95.566258
-93.361947,100,97.488188
-118.965286,100,99.581638
-122.630305,100,101.698567
-138.77339,100,103.647701
-147.484208,100,105.804369
-146.062119,100,107.715436
-143.627177,100,109.596431
-146.190672,100,111.494072
-158.271653,100,113.504204
-167.950958,100,115.293501
-165.793368,100,117.250446
-152.11426,100,119.264518
-138.487606,100,121.235191
-114.359691,100,123.307573
-104.948891,100,125.368723
-97.379163,100,127.34839
-101.302206,100,129.203435
-106.410764,100,131.05775
-99.726937,100,133.019195
-87.226129,100,135.213626
