#{"env_id": "BaxterReachEnv-v11", "t_start": 1543884493.7460196}
r,l,t
-93.94694,100,2.89621
-116.317243,100,5.073366
-96.083114,100,7.181308
-110.239756,100,8.948868
-95.724783,100,10.821074
-78.92525,100,12.836227
-95.184256,100,14.786778
-143.6249,100,16.637434
-87.781115,100,18.320382
-97.612743,100,20.15362
-88.809631,100,22.176109
-136.455152,100,24.131629
-107.277452,100,26.313138
-83.290668,100,28.406801
-102.455275,100,30.209236
-86.163491,100,32.232796
-111.745935,100,34.210578
-87.376208,100,36.317516
-134.95395,100,38.328678
-96.496142,100,40.570447
-164.594695,100,42.625172
-107.548748,100,44.696395
-130.159738,100,46.859875
-104.864608,100,48.576111
-86.295212,100,50.726348
-104.847191,100,52.654316
-100.562449,100,54.371357
-92.318238,100,56.557715
-90.851016,100,58.305289
-118.615345,100,60.171098
-100.054559,100,62.231742
-80.447146,100,64.300233
-102.008014,100,66.419288
-107.841408,100,68.440742
-96.687798,100,70.568131
-90.143359,100,72.611239
-104.407906,100,74.680237
-88.950274,100,76.730376
-88.632137,100,78.877627
-81.280694,100,80.973492
-104.797105,100,82.786538
-94.954044,100,84.707903
-88.850904,100,86.580405
-88.692866,100,88.55607
-95.5738,100,90.702536
-85.690447,100,92.721064
-85.7913,100,94.821058
-98.589834,100,96.672284
-98.291179,100,98.887626
-90.057429,100,100.833197
-97.186785,100,103.439329
-160.811465,100,105.469362
-98.099326,100,107.64727
-107.3385,100,109.913819
-117.820237,100,112.145398
-84.098249,100,114.250913
-114.960628,100,116.380827
-89.334608,100,118.747116
-109.604783,100,120.976063
-101.487881,100,123.323872
-95.349548,100,125.72374
-79.3893,100,128.160286
-126.422901,100,130.296266
-107.595237,100,132.529479
-101.41138,100,134.76636
-102.247973,100,136.643721
-99.461371,100,138.802213
-95.947388,100,141.102669
-90.921467,100,143.329721
-90.8591,100,145.562449
-107.646564,100,147.772077
-101.317556,100,150.316434
-94.944525,100,152.501945
-107.779028,100,154.897524
-87.969554,100,157.044301
-110.071578,100,159.487357
-108.795051,100,161.874933
-93.237062,100,164.041385
-92.779511,100,166.351884
-101.098564,100,168.479736
-90.501851,100,170.778671
-105.067614,100,173.206808
-100.545885,100,175.157153
-68.997383,100,177.208239
-90.152741,100,179.577203
-119.119922,100,181.694557
-97.669358,100,184.009889
-88.48754,100,186.302639
-105.829543,100,188.266927
-91.571102,100,190.300318
-78.46512,100,192.597559
-92.164322,100,195.01665
-93.634773,100,197.160153
-102.731618,100,199.231075
-95.791419,100,201.467701
-124.123317,100,203.255052
-86.141768,100,205.468741
-104.812362,100,207.63429
-142.571684,100,209.698168
-95.278764,100,211.91365
-83.561914,100,213.837713
-104.965084,100,216.066195
-102.659021,100,217.966062
-104.670504,100,220.070826
-99.086639,100,221.922765
-100.284087,100,223.995234
-95.341444,100,225.910028
-92.095169,100,228.001495
-90.958149,100,230.210265
-89.905389,100,232.255588
-89.905389,100,234.257961
-89.905389,100,236.278727
-89.905389,100,238.445149
-89.905389,100,240.467623
-89.905389,100,242.543286
-89.905389,100,244.736566
-89.905389,100,247.013682
-89.905389,100,249.212789
-89.905389,100,251.322522
-89.905389,100,253.430386
-89.905389,100,255.464817
-89.905389,100,257.322517
-89.905389,100,259.298238
-89.905389,100,261.259297
-89.905389,100,263.38622
-89.905389,100,265.437654
-89.905389,100,267.541493
-89.905389,100,269.531179
-89.905389,100,271.603067
-89.905389,100,273.656503
-89.905389,100,275.885572
-89.905389,100,277.838739
-89.905389,100,279.689795
-89.905389,100,281.706819
-89.905389,100,283.745685
-89.905389,100,285.744644
-89.905389,100,287.63942
-89.905389,100,289.76439
-89.905389,100,291.989419
-89.905389,100,294.02944
-89.905389,100,295.89259
-89.905389,100,298.139002
-89.905389,100,300.102801
-89.905389,100,302.365128
-89.905389,100,304.636239
-89.905389,100,306.887131
-89.905389,100,309.174459
-89.905389,100,311.214973
-89.905389,100,313.309959
-89.905389,100,315.143505
-89.905389,100,317.279101
-89.905389,100,319.282499
-89.905389,100,321.707087
-89.905389,100,323.750493
-89.905389,100,326.043404
-89.905389,100,328.125796
-89.905389,100,330.286509
-89.905389,100,332.652177
-89.905389,100,334.798355
-89.905389,100,336.932628
-89.905389,100,338.84094
