#{"t_start": 1543729275.4651809, "env_id": "BaxterReachEnv-v5"}
r,l,t
-35.767451,100,3.08621
-69.800885,100,5.081636
-85.814404,100,6.860587
-52.945854,100,8.707274
-39.582011,100,10.631673
-84.862359,100,12.376153
-95.738488,100,14.239592
-78.347782,100,16.018782
-53.26906,100,18.073099
-45.419093,100,19.984678
-75.263513,100,21.708802
-40.422378,100,23.648675
-69.03924,100,25.474636
-35.135991,100,27.506327
-59.738309,100,29.428986
-45.566438,100,31.487011
-38.282646,100,33.565013
-93.950505,100,35.432136
-42.920068,100,37.473694
-36.851047,100,39.436968
-40.854297,100,41.547467
-65.411154,100,43.446344
-45.98807,100,45.492492
-94.050172,100,47.276939
-40.291447,100,49.163853
-68.236343,100,51.037484
-52.416806,100,52.905884
-51.429666,100,54.862673
-79.941763,100,56.889501
-76.040133,100,58.692134
-59.937738,100,60.742378
-45.957939,100,62.699346
-96.789348,100,64.545873
-40.501541,100,66.491301
-45.965864,100,68.494264
-77.044394,100,70.538595
-86.735086,100,72.381375
-56.821808,100,74.499574
-79.105791,100,76.205105
-53.575009,100,78.151095
-45.141432,100,80.197782
-72.553719,100,82.145233
-98.945287,100,84.100935
-62.215361,100,85.972915
-55.967956,100,87.834275
-80.090803,100,89.761419
-47.292196,100,91.980509
-80.956167,100,93.910947
-46.995941,100,95.897673
-73.991636,100,97.904194
-91.268257,100,99.614216
-38.366107,100,101.893852
-66.844753,100,103.820095
-54.853001,100,105.858634
-53.259336,100,107.744221
-58.102533,100,109.812429
-56.564791,100,111.788395
-51.137759,100,113.950244
-36.562197,100,115.971564
-45.29862,100,117.979849
-38.908508,100,119.957827
-35.135991,100,122.151615
-35.984268,100,124.287957
-36.543636,100,126.306517
-36.311384,100,128.523923
-54.360908,100,130.512629
-102.016353,100,132.294369
-79.752728,100,134.240135
-39.373895,100,136.387427
-41.28977,100,138.473956
-37.90047,100,140.592401
-52.658775,100,142.599583
-48.454521,100,144.508712
-74.365161,100,146.45853
-68.574936,100,148.606177
-77.137942,100,150.58935
-73.512208,100,152.621602
-67.133967,100,154.587609
-45.078819,100,156.627012
-38.939925,100,158.825802
-79.130166,100,160.920251
-47.443502,100,162.84574
-91.64728,100,164.809368
-63.487875,100,166.965232
-35.135991,100,169.106216
-36.867975,100,171.266956
-37.221642,100,173.128086
-57.723039,100,175.205001
-53.514415,100,177.360695
-53.586297,100,179.406407
-68.554531,100,181.527476
-41.028938,100,183.609366
-84.765961,100,185.545811
-64.282372,100,187.672575
-56.194716,100,189.83579
-55.00108,100,191.879477
-39.375961,100,194.059439
-37.849633,100,196.182484
-51.443114,100,198.245436
-41.5789,100,200.27986
-42.787433,100,202.390718
-50.291386,100,204.510299
-41.613414,100,206.717048
-35.42886,100,208.932891
-78.72803,100,211.16069
-35.811036,100,213.393911
-43.06274,100,215.658869
-42.576437,100,217.892097
-79.564306,100,220.364738
-35.656636,100,222.495732
-43.959402,100,224.675128
-35.553328,100,226.762098
-38.747906,100,228.881566
-37.862678,100,231.217848
-41.335768,100,233.457205
-35.38404,100,235.654297
-35.815603,100,237.911951
-35.135991,100,240.015318
-38.180864,100,242.140683
-36.107802,100,244.571308
-35.135991,100,246.758379
-36.792235,100,249.061949
-35.135991,100,251.226074
-40.627524,100,253.387735
-36.147751,100,255.595324
-36.530091,100,257.67783
-39.061428,100,259.886023
-39.73331,100,261.952346
-34.435266,100,264.253976
-40.285125,100,266.444849
-36.984225,100,268.435898
-35.135991,100,270.60513
-35.817384,100,272.774096
-35.338826,100,275.029096
-36.511313,100,277.199633
-35.135991,100,279.222907
-36.017599,100,281.54974
-35.135991,100,283.836389
-35.135991,100,286.173887
-40.921066,100,288.528054
-36.167718,100,290.799499
-35.135991,100,293.091676
-35.823477,100,295.249432
-35.739682,100,297.42643
-35.135991,100,299.628588
-47.115673,100,301.950927
-36.339489,100,304.168851
-35.135991,100,306.376832
-36.034307,100,308.529381
-35.135991,100,310.709137
-35.135991,100,313.087828
-35.135991,100,315.458723
-35.492933,100,317.774075
-35.135991,100,320.150177
-35.135991,100,322.374872
-35.135991,100,324.5804
-35.135991,100,326.897972
-35.135991,100,329.25019
-35.135991,100,331.638648
-35.135991,100,333.950811
-36.89963,100,336.301083
-35.135991,100,338.619394
-35.135991,100,341.096619
-35.753086,100,343.403594
-36.005835,100,345.835582
-35.135991,100,348.436358
-36.570223,100,350.794181
-35.135991,100,353.197814
