#{"t_start": 1543915086.5137095, "env_id": "BaxterReachEnv-v16"}
r,l,t
-114.076586,100,3.698171
-116.407467,100,5.487568
-104.806819,100,7.363212
-92.945953,100,9.084772
-110.902296,100,10.984621
-87.012621,100,12.68266
-204.085943,100,14.386125
-97.713334,100,16.050534
-111.640281,100,17.800687
-105.165285,100,19.498439
-93.172998,100,21.240767
-96.585352,100,22.980638
-86.240248,100,24.774389
-98.040533,100,26.526536
-112.743307,100,28.259856
-86.846238,100,30.127647
-121.387472,100,31.876233
-101.173157,100,33.611207
-133.166923,100,35.417646
-127.814306,100,37.233555
-97.206692,100,39.136457
-118.703246,100,41.198406
-118.224679,100,42.841183
-101.348203,100,44.579881
-119.325712,100,46.265069
-91.317589,100,47.943235
-84.867409,100,49.679711
-109.227176,100,51.404233
-115.190752,100,53.206935
-108.190665,100,55.007146
-113.876888,100,56.689377
-105.724817,100,58.545421
-95.17152,100,60.281411
-93.575603,100,62.085246
-98.255948,100,63.746632
-116.712344,100,65.443789
-136.569754,100,67.150095
-116.596513,100,68.814042
-109.708164,100,70.47758
-101.893005,100,72.247559
-119.350816,100,74.094114
-114.011255,100,75.843263
-107.645222,100,77.633274
-98.668751,100,79.604997
-92.939277,100,81.559
-117.648819,100,83.376349
-114.890361,100,85.338233
-128.309087,100,87.192339
-118.958925,100,88.9354
-105.059644,100,90.671803
-104.862746,100,92.410419
-127.551199,100,94.287281
-100.235084,100,96.04398
-108.515062,100,97.798058
-109.372487,100,99.651741
-105.179744,100,101.442951
-94.759059,100,103.293545
-109.629069,100,105.24904
-107.78795,100,106.979965
-112.745729,100,108.699991
-84.646573,100,111.470887
-92.399782,100,113.452753
-97.690588,100,115.376858
-103.049449,100,117.338814
-124.763367,100,119.089659
-84.39147,100,120.873453
-98.823846,100,122.859941
-104.254166,100,124.721348
-156.596576,100,126.701148
-108.912616,100,128.441072
-97.676901,100,130.413243
-84.901721,100,132.30346
-85.374475,100,134.172348
-95.45026,100,135.88028
-93.202427,100,137.677001
-118.670299,100,139.429837
-115.870164,100,141.372531
-114.999145,100,143.115126
-90.221973,100,144.896923
-104.90404,100,146.735602
-90.172956,100,148.67493
-115.344979,100,150.482539
-91.725005,100,152.312604
-117.546527,100,154.108931
-108.174616,100,156.010467
-120.108311,100,157.831019
-84.25675,100,159.658899
-99.294652,100,161.4449
-108.50451,100,163.193737
-98.743575,100,164.991252
-85.473445,100,166.827661
-112.365081,100,168.681247
-96.990148,100,170.37604
-118.543136,100,172.070347
-90.54256,100,173.829771
-84.70612,100,175.624179
-108.221954,100,177.573033
-107.938459,100,179.369305
-84.200619,100,181.260962
-116.672721,100,183.157378
-86.828213,100,184.925042
-122.449381,100,186.866115
-90.754467,100,188.738683
-99.859456,100,190.505411
-101.160685,100,192.377653
-109.850777,100,194.143312
