#{"env_id": "BaxterReachEnv-v17", "t_start": 1543915025.2137578}
r,l,t
-72.67338,100,3.230384
-96.508245,100,5.747993
-101.267935,100,7.975404
-93.119016,100,10.122297
-92.469734,100,12.484329
-116.231476,100,14.780889
-107.624025,100,16.73519
-80.863282,100,18.655367
-78.894461,100,20.631104
-94.585459,100,22.819614
-84.109274,100,24.943358
-90.337994,100,26.796132
-61.030013,100,28.822966
-83.017818,100,30.969606
-88.315554,100,33.106147
-98.900923,100,35.222137
-82.231229,100,37.249731
-80.031788,100,39.264995
-107.668836,100,41.245104
-63.191147,100,43.533816
-78.914595,100,45.573678
-88.500082,100,47.65501
-104.929189,100,49.785333
-68.835655,100,51.899509
-100.369767,100,54.0279
-79.733217,100,56.109735
-87.229012,100,58.29113
-88.119583,100,60.522347
-74.691178,100,62.680358
-74.469445,100,64.900687
-95.005581,100,67.09471
-98.39556,100,69.422075
-77.001378,100,71.730535
-76.29714,100,74.046693
-69.162722,100,76.461488
-83.771684,100,78.79427
-71.064543,100,80.793956
-73.917977,100,83.266151
-69.176821,100,85.522563
-80.538901,100,87.835203
-82.576603,100,89.859862
-70.861038,100,91.95533
-75.892308,100,94.193844
-63.16292,100,96.540795
-73.019541,100,98.955367
-73.641331,100,101.058869
-75.88819,100,103.413866
-85.571456,100,105.527412
-74.863513,100,107.863135
-129.739217,100,110.121923
-92.127145,100,112.300861
-101.214052,100,114.558627
-78.313622,100,116.939407
-71.873872,100,118.960756
-66.613108,100,121.205108
-92.374564,100,123.290051
-80.749571,100,125.268152
-109.510596,100,127.382303
-86.870846,100,129.782379
-68.99253,100,132.066768
-81.19763,100,134.471235
-80.726221,100,136.586719
-90.073146,100,138.808602
-90.682829,100,141.014078
-71.501045,100,143.371207
-53.97895,100,145.557744
-94.617127,100,148.052244
-129.73612,100,150.142029
-84.492361,100,152.452884
-88.22483,100,154.530123
-75.534944,100,156.844833
-80.860475,100,159.050351
-92.463777,100,161.383052
-72.297202,100,163.709337
-68.178601,100,165.74079
-61.83145,100,167.986838
-71.119416,100,170.224507
-109.347147,100,172.220054
-83.400059,100,174.449231
-98.676406,100,176.704329
-87.707031,100,179.014304
-71.62159,100,181.286585
-101.186117,100,183.354108
-85.926817,100,185.617863
-70.243152,100,188.135261
-111.832508,100,190.259996
-85.686628,100,192.549487
-99.18239,100,194.731807
-85.042457,100,196.878615
-97.940454,100,199.183385
-97.407183,100,201.29194
-102.046234,100,203.486436
-83.62518,100,205.768919
-75.227611,100,208.033334
-97.29947,100,210.178335
-80.261027,100,212.537732
-113.711076,100,214.664096
-73.290756,100,217.038445
-91.776549,100,219.464619
-82.704331,100,221.675543
-94.302482,100,223.870499
-56.527914,100,226.246102
-122.183239,100,228.626592
-85.701636,100,231.030496
-100.213429,100,233.427262
-85.595374,100,236.100737
-108.753913,100,238.124416
-90.035531,100,240.750693
-99.568512,100,243.582183
-104.779414,100,246.258079
-116.346305,100,248.894629
-118.878529,100,251.4492
-125.725287,100,254.04218
-122.613977,100,256.408149
-137.288801,100,258.794678
-135.405067,100,261.315628
-134.458266,100,263.772818
-145.341758,100,266.106784
-141.488939,100,268.551399
-141.635401,100,270.889457
-137.351317,100,273.215498
-142.157742,100,275.594002
-139.514705,100,278.099163
-137.900113,100,280.399944
-133.936947,100,282.737016
-141.806501,100,284.81175
-150.474065,100,287.017579
-151.806052,100,289.536138
-157.148433,100,291.679804
-141.021144,100,293.888233
-147.488436,100,296.172122
-149.146361,100,298.484977
-136.02981,100,300.854707
-142.700903,100,303.335595
-141.448276,100,305.706589
-130.973371,100,308.013661
-126.688289,100,310.30042
-143.256551,100,312.425504
-158.93439,100,314.769701
-145.870679,100,317.135294
-133.797305,100,319.443589
-131.125611,100,321.689134
-138.075306,100,324.103558
-155.134226,100,326.451563
-131.021579,100,328.868201
-134.370685,100,331.260949
-128.053826,100,333.448994
-142.500058,100,335.70045
-144.411192,100,337.91672
-135.259408,100,340.383207
-152.301184,100,342.732132
-137.845241,100,345.101888
-142.923017,100,347.491384
-135.861588,100,349.805432
-141.799013,100,352.141236
-130.842452,100,354.324761
-156.451729,100,356.63779
-146.67532,100,359.026174
-146.961518,100,361.337642
-137.788555,100,363.654129
-135.877574,100,365.924605
-128.509581,100,368.360671
-133.016964,100,370.578996
-136.472956,100,372.771723
-144.567553,100,375.360519
-146.850012,100,377.606541
-135.072551,100,380.01008
-150.86216,100,382.208087
-137.139887,100,384.505458
-146.261775,100,386.872438
-136.213523,100,388.927383
-129.831688,100,391.187345
-144.507771,100,393.474601
-136.387782,100,395.840359
-129.925559,100,398.0895
-149.623251,100,400.490458
-141.722737,100,402.701739
-128.235233,100,404.969509
-138.382658,100,407.320064
-142.797304,100,409.816215
-135.12416,100,412.087472
-156.790082,100,414.290304
-132.371616,100,416.421296
-131.982911,100,418.720086
-127.690039,100,420.993372
-137.019896,100,423.328676
-134.855482,100,425.653336
-127.66864,100,428.065773
-148.252659,100,430.550242
-136.404265,100,432.764246
-131.66921,100,435.107554
-133.152932,100,437.474359
-146.438641,100,439.695137
-133.949617,100,441.852993
-150.242994,100,444.222153
-129.871803,100,446.390287
-147.805586,100,448.597195
-136.741878,100,450.937638
-144.179924,100,453.261245
-129.484437,100,455.49231
-143.35825,100,457.701682
-133.390613,100,459.971552
-143.62741,100,462.300838
-146.146339,100,464.57329
-148.141807,100,466.966322
-133.254906,100,469.201717
-138.907803,100,471.732466
-137.503484,100,474.032992
-139.244114,100,476.317937
-136.609075,100,478.554317
-141.769194,100,480.790515
-143.730808,100,483.060147
-141.123486,100,485.20597
-127.876056,100,487.644049
-127.472574,100,489.918991
-153.277857,100,492.329535
-149.774459,100,494.608933
-151.428022,100,496.975666
-153.485539,100,499.177695
-144.68471,100,501.526963
-138.320511,100,503.965367
-140.274091,100,506.243609
-143.244226,100,508.475076
-154.219844,100,510.757307
-134.529437,100,512.974996
-135.713443,100,515.120274
-138.091675,100,517.342698
-141.563123,100,519.584072
-132.826085,100,521.805538
-152.946354,100,524.353184
-148.293175,100,526.590567
-129.393917,100,528.963609
-136.838182,100,531.306216
-132.51243,100,533.631061
-140.883865,100,536.034823
-144.608045,100,538.315218
-145.878316,100,540.491385
-146.652296,100,542.707393
-140.732347,100,545.078648
-131.644278,100,547.300821
-129.866629,100,549.459403
-141.3802,100,551.933426
-130.834382,100,554.297704
-127.911426,100,556.755723
-131.564676,100,558.948295
-133.597528,100,561.352664
-129.009327,100,563.542515
-150.597673,100,565.708255
-146.85916,100,568.144402
-135.417261,100,570.380513
-131.258708,100,572.714555
-141.259966,100,574.981928
-132.381846,100,577.392075
-138.851303,100,579.846735
-155.117726,100,582.168875
-142.950309,100,584.354021
-145.953433,100,586.718119
-148.073422,100,589.012093
-146.144829,100,591.161773
-140.751917,100,593.580275
-139.353752,100,595.965312
-147.633057,100,598.332959
-141.253356,100,600.520765
-146.708819,100,602.860709
-149.731541,100,605.123437
-142.317933,100,607.434036
-150.460462,100,609.945075
-141.690252,100,612.302535
-132.603423,100,614.515402
-148.258214,100,616.785893
-147.206941,100,619.141613
-136.7583,100,621.513303
-144.051679,100,623.783404
-134.113187,100,626.192392
-136.643523,100,628.367681
-148.433614,100,630.646036
-142.482366,100,633.102165
-135.010961,100,635.263218
-138.51873,100,637.764223
-150.015779,100,640.174575
-155.322698,100,642.35668
-132.844461,100,644.63904
-131.402685,100,646.952373
-129.775278,100,649.335769
-147.708002,100,651.495027
-136.990019,100,653.680866
-141.224902,100,655.919465
-144.816743,100,658.026146
-154.01977,100,660.199231
-134.929344,100,662.367296
-152.887653,100,664.661299
-153.971167,100,666.981578
-132.068277,100,669.093291
-136.106804,100,671.18819
-137.80427,100,673.456243
-128.079457,100,675.6087
-141.410764,100,678.01051
-146.565704,100,680.226643
-130.274186,100,682.616596
-140.611006,100,685.064531
-139.102314,100,687.252202
-135.980424,100,689.640798
-133.892715,100,692.007888
-150.072639,100,694.26556
-127.945015,100,696.697719
-127.662624,100,698.841621
-148.915074,100,701.173529
-137.403484,100,703.419496
-149.280936,100,705.829076
-148.376743,100,708.063795
-147.905302,100,710.320788
-139.03698,100,712.611728
-136.617207,100,714.895358
-154.393922,100,717.184117
-144.304704,100,719.288374
-142.541212,100,721.537009
-153.022621,100,723.758637
-136.246545,100,726.015996
-144.148612,100,728.376354
-140.404915,100,730.529518
-146.025112,100,732.595534
-150.772961,100,734.844288
-134.322063,100,737.068712
-133.323834,100,739.294266
-142.105345,100,741.667445
-135.014868,100,743.84196
-133.862467,100,746.079075
-128.700827,100,748.28119
-150.428635,100,750.663425
-131.804271,100,752.849623
-143.833057,100,755.028922
-128.353802,100,757.430269
-156.529547,100,759.707472
-132.879741,100,762.045056
-150.135712,100,764.342505
-143.194072,100,766.683643
-148.597217,100,768.977926
-149.186313,100,771.388088
-142.86391,100,773.678864
-139.296102,100,776.031898
-152.838106,100,778.310297
-147.544465,100,780.706616
-142.027737,100,782.943183
-142.355511,100,785.17559
-131.006413,100,787.322243
-153.930911,100,789.501878
-144.459393,100,791.909274
-145.6152,100,794.179933
-131.712659,100,796.437089
-142.453087,100,798.75958
-135.930397,100,801.131801
-130.070843,100,803.446294
-153.739938,100,805.788947
-131.576862,100,808.029301
-132.400387,100,810.292884
-140.636805,100,812.445114
-139.70239,100,814.779924
-127.455981,100,816.984867
-134.779476,100,819.363544
-132.647263,100,821.669966
-141.732837,100,823.901873
-136.213412,100,826.180949
-146.353483,100,828.514739
-148.245758,100,830.752514
-135.18949,100,833.072612
-147.211379,100,835.269471
-134.84493,100,837.462973
-134.806877,100,839.473369
-146.031739,100,841.805933
-170.708373,100,844.173849
-158.93952,100,846.208801
-159.385371,100,848.376077
-106.422586,100,850.784289
-98.629433,100,852.954995
-165.002009,100,855.138068
-84.52626,100,858.153611
-68.066301,100,860.271026
-87.374104,100,863.025783
-55.340596,100,865.486867
-106.450941,100,867.914164
-139.858542,100,869.978092
-140.015111,100,872.009068
-135.142462,100,874.403912
-153.49174,100,876.404522
-149.649277,100,878.743687
-148.077796,100,881.024573
-138.402175,100,883.197045
-141.880402,100,885.536121
-131.11339,100,887.69225
-105.343061,100,889.852091
-151.270408,100,892.028147
-127.760071,100,894.642516
-134.169805,100,896.859315
-144.056367,100,898.999575
-121.154102,100,901.179386
-88.849186,100,903.150499
-74.918709,100,905.527807
-129.003616,100,907.756282
-118.770269,100,909.805963
-164.192665,100,911.86272
-89.322039,100,914.00629
-142.210551,100,916.34594
-117.305101,100,918.639507
-111.219488,100,921.145268
-145.959371,100,923.112398
-120.369176,100,925.126555
-122.77301,100,927.248498
-63.131867,100,929.435846
-142.630363,100,931.777529
-97.77153,100,934.118634
-98.393008,100,936.175714
-61.921567,100,938.662799
-93.506814,100,940.785844
-84.91084,100,943.066235
-124.809366,100,945.302339
-61.149775,100,947.672213
-124.488915,100,949.741507
-136.776348,100,951.747032
-136.9145,100,953.800683
-111.054892,100,955.893949
-71.617133,100,958.333639
-72.381098,100,960.770347
-108.148671,100,963.03293
-82.350639,100,965.228378
-83.744048,100,967.541427
-113.419138,100,969.966639
-76.706357,100,972.401714
-93.887281,100,974.573943
-132.554205,100,976.639107
-94.807459,100,978.916994
-120.639779,100,981.222962
-106.697339,100,983.445933
-144.994193,100,985.717698
-129.140174,100,987.656501
-130.700243,100,989.912366
-150.303401,100,992.575848
-160.335216,100,994.964467
-126.677007,100,997.382468
-145.881455,100,999.463456
-136.059779,100,1001.578435
-151.543568,100,1003.748062
-156.175806,100,1006.010486
-155.229229,100,1008.336215
-147.791619,100,1010.621874
-146.886804,100,1012.978021
-130.571192,100,1015.20471
-139.393231,100,1017.484517
-142.169294,100,1019.847441
-134.694643,100,1021.885794
-128.682461,100,1024.201506
-141.87175,100,1026.424098
-141.107777,100,1028.888231
-140.174046,100,1031.05971
-147.668519,100,1033.263566
-135.577221,100,1035.680514
-124.684047,100,1038.137845
-146.564027,100,1040.481497
-149.664139,100,1042.582439
-156.28044,100,1044.729678
-132.002688,100,1047.04895
-132.468231,100,1049.108527
-139.522128,100,1051.248797
-103.846093,100,1053.457798
-140.742308,100,1055.758454
-158.512959,100,1058.1736
-86.460521,100,1061.242248
-155.726161,100,1063.440373
-137.538914,100,1065.658785
-138.137348,100,1067.934546
-138.490851,100,1070.309028
-156.976082,100,1072.761454
-132.885154,100,1075.132243
-129.149953,100,1077.276121
-127.267499,100,1079.867696
-133.026019,100,1082.224438
-152.656305,100,1084.392753
-135.350104,100,1086.916832
-140.914568,100,1089.145118
-147.138532,100,1091.500248
-136.534921,100,1093.752385
-135.124343,100,1096.341974
-139.134599,100,1098.731628
-126.347223,100,1101.201462
-145.979799,100,1103.276617
-153.929162,100,1105.476049
-103.608855,100,1107.881757
-131.355966,100,1110.080814
-94.264784,100,1112.233371
-139.423916,100,1114.544307
-136.446409,100,1116.99506
-147.261565,100,1119.227782
-133.205712,100,1121.67379
-138.94078,100,1124.158406
-127.817606,100,1126.553471
-144.997681,100,1128.810683
-134.873413,100,1131.064262
-137.031811,100,1133.27836
-137.723789,100,1135.734557
-147.330727,100,1137.993164
-140.56657,100,1140.246866
-149.1615,100,1142.558072
-132.103201,100,1144.94696
-138.398039,100,1147.206969
-128.103398,100,1149.422665
-145.42251,100,1151.629248
-130.660028,100,1153.884914
-154.140341,100,1156.257024
-156.571514,100,1158.591611
-136.757058,100,1160.775552
-153.86725,100,1163.051462
-129.214361,100,1165.242762
-134.481731,100,1167.475583
-142.843041,100,1169.781381
-134.555382,100,1172.088523
-137.726051,100,1174.486122
-151.839952,100,1176.830961
-148.716342,100,1179.049545
-137.033764,100,1181.229353
-150.066042,100,1183.560021
-150.597675,100,1185.905926
-132.444921,100,1188.131459
-144.16204,100,1190.290971
-128.329295,100,1192.713094
-134.128137,100,1195.003252
-142.598031,100,1197.238315
-151.585762,100,1199.517262
-132.893291,100,1201.877252
-147.279096,100,1204.191007
-145.858048,100,1206.408036
-150.24249,100,1208.666176
-142.198319,100,1210.809404
-134.548745,100,1213.045013
