#{"env_id": "BaxterReachEnv-v16", "t_start": 1543912206.2198238}
r,l,t
-115.28011,100,2.960533
-97.105593,100,4.938514
-86.875572,100,7.060475
-111.753265,100,8.830712
-99.852733,100,10.541659
-101.524781,100,12.602162
-92.312896,100,14.726592
-82.80678,100,16.593183
-94.257115,100,18.582677
-104.018649,100,20.639678
-93.693037,100,22.311167
-104.02511,100,23.735955
-91.90211,100,25.342542
-99.83814,100,26.705372
-83.621517,100,28.166579
-96.45592,100,29.681882
-99.208902,100,31.141416
-119.304514,100,32.742624
-93.487992,100,34.281582
-122.219715,100,35.785332
-107.569334,100,37.270274
-115.322246,100,38.738597
-88.636825,100,40.646526
-110.796513,100,42.277977
-115.703244,100,43.811235
-114.778735,100,45.337506
-84.783539,100,46.7765
-95.719192,100,48.239485
-120.8298,100,49.652005
-92.863052,100,51.439041
-93.115586,100,53.31438
-95.252854,100,55.122724
-107.820598,100,56.665889
-93.308137,100,58.569482
-112.560892,100,60.075805
-79.371654,100,61.796267
-115.215162,100,63.401988
-96.451548,100,65.21598
-92.733083,100,66.726697
-96.754297,100,68.263694
-86.931934,100,69.689247
-104.928462,100,71.221714
-108.247093,100,72.675142
-87.173567,100,74.088834
-98.675473,100,75.542258
-102.446804,100,77.030434
-99.399257,100,78.467503
-105.197817,100,80.169467
-87.622552,100,81.934709
-88.937299,100,83.970107
-90.382799,100,86.443042
-112.152679,100,89.092046
-120.799584,100,91.07531
-80.033844,100,93.029587
-82.375834,100,95.227947
-94.912175,100,97.201695
-111.959348,100,99.266164
-112.89102,100,101.171093
-84.001571,100,103.267326
-95.797773,100,105.040984
-92.954654,100,106.914622
-100.873329,100,108.635324
-85.471578,100,110.765027
-111.008727,100,112.748572
-88.572466,100,114.606509
-83.986592,100,116.357141
-91.6932,100,118.086561
-87.536411,100,120.324517
-92.225627,100,121.889556
-114.864647,100,123.884354
-84.719491,100,125.74974
-66.342405,100,127.53687
-83.825155,100,129.507024
-84.582528,100,131.569106
-81.773907,100,133.659599
-106.346654,100,135.568433
-89.323756,100,137.789043
-100.379578,100,140.010429
-81.965601,100,142.198895
-86.5811,100,144.02586
-77.95845,100,145.823395
-83.260094,100,147.817734
-95.311328,100,149.587951
-86.475635,100,151.274186
-79.770827,100,153.107327
-99.476912,100,154.820315
-92.699953,100,156.456337
-98.411972,100,158.409498
-208.195055,100,160.343462
-72.259764,100,162.649478
-104.250131,100,164.293748
-81.714049,100,166.234216
-104.73962,100,168.173755
-104.239478,100,170.3759
-74.898387,100,172.420141
-80.21449,100,174.722136
-118.000749,100,177.067532
-70.215382,100,178.87404
-88.376796,100,180.872334
-123.388588,100,182.529515
-92.183757,100,184.067776
-76.830784,100,185.939581
-91.993567,100,187.782618
-62.203474,100,189.623019
-166.644559,100,191.624279
-80.364096,100,193.789455
-74.599338,100,195.41607
-75.180421,100,197.096891
-110.611829,100,198.816109
-92.120924,100,200.676608
-55.720136,100,202.31224
-101.808464,100,204.1172
-80.241709,100,206.462281
-76.939265,100,208.459898
-82.302011,100,210.46505
-93.470874,100,212.558272
-79.749774,100,214.421659
-105.682992,100,216.580337
-89.775212,100,218.707417
-78.44105,100,220.475752
-74.576839,100,222.282213
-78.322753,100,224.025375
-89.240025,100,225.959526
-83.733063,100,228.204656
-51.815457,100,230.131578
-72.793842,100,232.398843
-76.556163,100,234.523245
-85.876276,100,236.442029
-60.882238,100,238.488612
-122.139582,100,240.80139
-67.597196,100,242.929482
-93.21376,100,244.763992
-72.765697,100,246.43889
-164.615106,100,248.169929
-72.089638,100,249.973894
-67.901392,100,251.672852
-76.06225,100,253.259934
-90.165917,100,254.83471
-87.351293,100,256.868388
-85.138352,100,259.203443
-74.235459,100,261.539646
-82.734396,100,263.727138
-69.311454,100,265.989611
-62.062228,100,268.039169
-72.248185,100,270.08543
-104.458795,100,272.045753
-71.517079,100,274.194851
-71.762982,100,276.166218
-78.861132,100,278.086392
-68.549352,100,279.662858
-64.467605,100,281.462041
-73.513919,100,283.398917
-72.798214,100,285.702871
-68.345441,100,287.671281
-78.932616,100,289.68841
-52.915892,100,291.376441
-77.343382,100,293.354531
-72.980956,100,294.99095
-65.83209,100,296.778491
-89.941595,100,298.874433
-81.410116,100,301.291529
-67.573911,100,302.919694
-85.791007,100,304.652248
-107.094383,100,306.669934
-83.149341,100,308.309721
-61.608801,100,310.131692
-63.907175,100,311.851688
-75.619743,100,313.501258
-50.997596,100,315.417333
-67.309065,100,317.134905
-67.848346,100,318.775715
-72.980097,100,320.453421
-75.071494,100,322.046381
-65.760556,100,323.641652
-89.108692,100,325.419339
-72.775663,100,327.258064
-84.696188,100,328.874406
-61.221489,100,330.454346
-94.379012,100,332.186803
-76.006147,100,333.988703
-78.234581,100,335.791231
-87.517721,100,337.656468
-66.421635,100,339.810555
-62.212666,100,341.778019
-64.681102,100,343.600805
-66.944118,100,345.365235
-67.185839,100,347.127518
-65.272125,100,348.800141
-58.189536,100,350.884824
-76.491201,100,352.635924
-107.097329,100,354.259374
-74.346336,100,355.873326
-73.850719,100,357.621306
-55.487793,100,359.515802
-80.502415,100,361.543569
-66.786624,100,363.940829
-80.756279,100,365.940103
-80.204492,100,367.779764
-65.025171,100,369.854657
-56.166889,100,371.998581
-61.964579,100,373.720176
-69.534444,100,375.856762
-79.024379,100,377.857209
-71.775732,100,379.878405
-60.329292,100,382.186253
-76.522782,100,384.354162
-135.514851,100,386.185346
-73.00043,100,388.142726
-72.549635,100,390.262696
-70.973828,100,392.178709
-80.498169,100,394.121188
-56.562749,100,395.7631
-67.094212,100,397.470921
-73.548123,100,399.358139
-68.197763,100,401.347402
-81.001897,100,403.125889
-123.137025,100,405.167714
-74.690348,100,407.228558
-53.629467,100,408.786925
-65.276369,100,410.242501
-46.283959,100,411.945626
-57.122599,100,414.096956
-58.63509,100,416.203293
-64.959307,100,418.005326
-81.493268,100,419.82278
-86.458264,100,421.634094
-58.827196,100,423.279595
-55.432526,100,425.249147
-64.693377,100,427.236794
-71.986398,100,429.518804
-67.590209,100,431.402545
-74.953941,100,433.571957
-61.785776,100,435.691751
-66.143183,100,437.739965
-74.793817,100,439.523127
-70.08061,100,441.208002
-58.908981,100,443.322505
-79.263685,100,445.173821
-75.053355,100,447.368531
-69.25059,100,449.276514
-114.382972,100,451.120425
-56.948021,100,452.832417
-62.791847,100,455.159823
-68.592755,100,456.986816
-59.777162,100,458.806023
-71.762643,100,460.971838
-85.92805,100,462.72543
-85.098565,100,464.613455
-69.03406,100,466.581
-83.249634,100,468.180756
-78.056821,100,470.280712
-78.975187,100,471.725644
-65.937795,100,473.61077
-72.796361,100,475.536908
-71.482026,100,477.426893
-82.370131,100,479.444839
-70.471741,100,481.515012
-94.052216,100,483.51059
-70.888088,100,485.290876
-68.969248,100,486.837551
-61.752709,100,488.589915
-83.043781,100,490.299968
-77.295769,100,492.046412
-61.137352,100,494.210396
-76.312495,100,495.637908
